label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,091215_240M,091215_240i,091215_120M,091215_120i,091215_45M,091215_45i,091215_15M,091215_15i,091215_5M,091215_5i,091215_3M,091215_3i,091215_1M,091215_1i,091215_0M,091215_0i
,0,3518,13,326.2023,15.75303,0.8472918,,,,,0,0,326.2023,3375.048,5269.441,3275.602,4160.037,3739,5611.213,3190.04,4652.854,3467.767,4466.879,2941.029,3810.789,4379.348,5928.355,4016.228,4630.789
,0,3519,11,147.0664,12.95997,0.656864,,,,,0,0,147.0664,4831.769,4921.901,4918.684,4075.13,4676.747,4939.279,4258.474,4610.942,4233.282,5048.336,3541.332,4167.769,4255.841,3995.968,4026.572,3172.715
,0,3520,16,172.0881,15.80158,0.8463846,,,,,0,0,172.0881,6102.494,5983.853,5540.014,5980.816,6245.096,5840.405,6649.381,6418.037,4319.157,5415.775,6111.361,6261.6,6161.015,6804.167,4795.778,5582.14
,0,3521,16,326.1513,17.46549,0.845966,,,,,0,0,326.1513,4668.762,4761.907,5250.837,4645.573,4363.742,5338.326,5448.715,5223.479,4882.736,4737.251,4681.818,5827.091,5637.963,4947.652,5165.483,3756.411
,0,3522,3,114.9341,3.769875,0.5287738,,,,,0,0,114.9341,3158.223,2997.359,3955.141,3356.965,4431.869,3290.763,4621.301,3767.975,4983.198,5023.3,4999.093,3531.122,3944.222,4564.926,5036.105,3711.661
,0,3523,14,284.2336,16.60966,0.8401363,,,,,0,0,284.2336,1865.614,3122.988,5378.952,5078.195,7248.742,4387.297,5692.967,5098.894,7063.622,6172.486,4065.619,5056.611,4020.002,4028.933,4951.621,6001.721
,0,3524,10,587.3321,16.55636,0.8411181,,,,,0,0,587.3321,2378.732,2777.974,1982.075,3526.556,2112.718,2923.914,1749.893,3079.892,1158.682,2772.803,2003.239,3477.731,2348.893,3730.15,3327.056,5844.547
,0,3525,16,842.0775,16.01387,0.8362489,,,,,0,0,842.0775,3368.086,3238.441,4035.349,4103.312,4265.167,4929.212,4349.612,6058.016,3646.896,6025.594,3653.579,5321.583,3338.941,6801.732,4848.909,6876.41
,0,3526,3,128.0399,8.810464,0.6081658,,,,,0,0,128.0399,3478.556,5130.707,2755.227,5089.455,2710.376,5650.62,2761.675,5973.204,2049.045,4289.635,2960.394,4667.753,2932.197,4775.87,4761.945,5355.139
,0,3527,2,128.04,9.328994,0.6029489,,,,,0,0,128.04,3425.922,5341.762,4326.531,4436.178,4359.854,4516.959,4405.756,4789.628,4190.787,5098.023,3953.059,5169.694,3303.287,4713.759,4487.719,2598.931
,0,3528,0,128.04,9.044945,0.4630361,,,,,0,0,128.04,3799.673,4372.272,3302.635,5434.57,3177.793,5559.434,3992.303,5109.084,2638.605,4523.721,2682.841,4890.581,3247.752,5041.673,3660.028,3173.359
,0,3529,16,547.0665,7.793203,0.8470979,,,,,0,0,547.0665,5352.77,2934.777,5379.561,2994.291,5812.273,2287.492,5467.848,3132.139,5760.377,2864.312,5428.514,3225.306,4547.886,2854.93,4642.84,2350.274
,0,3530,5,268.8704,6.274609,0.8363476,,,,,0,0,268.8704,6077.949,6271.342,6520.808,5577.751,6795.734,4140.086,5714.247,4960.871,5911.668,5655.686,5760.977,5658.877,5764.381,5249.145,5941.906,5327.912
,0,3531,12,158.0823,12.82576,0.7969537,,,,,0,0,158.0823,2331.604,3661.256,2172.176,4836.583,1922.112,5293.967,2685.641,4926.596,2428.753,5472.158,2277.068,4228.236,1880.534,4496.629,2899.315,5061.521
,0,3532,13,527.4632,19.01905,0.8454632,,,,,0,0,527.4632,4463.861,4870.843,1905.985,4313.289,3300.888,3964.879,4571.194,3811.016,3346.463,3416.662,3165.901,4857.54,4063.809,5465.646,5491.811,7393.301
,0,3533,15,469.1806,17.19702,0.8458258,,,,,0,0,469.1806,4203.908,5266.147,4811.674,5365.812,4103.963,5671.625,5048.868,4138.066,3946.348,5276.254,4516.676,4640.16,5192.65,5946.598,5383.626,6063.158
,0,3534,16,303.0763,13.99287,0.826686,,,,,0,0,303.0763,6457.01,6201.87,6642.957,5858.957,5607.11,6795.035,6215.651,5917.129,5588.646,6070.473,4848.38,5248.27,6117.121,6433.758,5835.867,6279.35
,0,3535,15,379.2609,7.212279,0.8452415,,,,,0,0,379.2609,4474.678,5800.173,6282.152,5596.953,5517.794,5391.087,6421.173,6025.312,4948.638,6045.014,5457.543,5926.242,5236.12,5008.18,5556.66,6514.096
,0,3536,4,200.8927,3.346642,0.8255236,,,,,0,0,200.8927,1727.705,2894.346,2645.354,2638.31,3371.658,2546.544,3467.264,3994.288,3350.594,3564.418,3620.02,3854.431,3720.874,5125.027,5477.113,6923.693
,0,3537,13,200.8928,4.493377,0.7990764,,,,,0,0,200.8928,1621.322,1949.75,2351.623,1925.243,2540.012,2277.209,2654.016,2919.97,2586.864,3703.154,2814.339,2953.238,3257.833,3631.729,2394.499,2495.743
,0,3538,8,203.7993,6.915283,0.8061249,,,,,0,0,203.7993,5790.376,6242.008,4777.069,5846.987,3143.096,3963.365,2175.086,2737.614,1396.927,3245.175,1864.991,2250.257,1778.973,1927.044,3863.77,2605.68
,0,3539,15,310.9696,13.78534,0.8448665,,,,,0,0,310.9696,3834.538,5527.215,4311.361,5262.625,3611.052,4993.924,3604.682,4426.177,3309.303,6263.455,2527.387,6979.738,2406.486,5748.498,1939.252,4252.588
,0,3540,16,362.2458,17.53688,0.8455595,,,,,0,0,362.2458,6234.838,5828.057,6027.574,6138.301,5020.462,5961.464,5725.441,6924.207,6014.065,5939.39,5656.347,6224.396,7234.256,5421.453,6247.795,6505.945
,0,3541,0,732.5829,18.89149,0.4985095,,,,,0,0,732.5829,2317.285,2541.572,2355.383,3084.915,2715.753,2156.608,2098.832,2140.061,1407.487,2164.224,2608.202,4824.638,5166.076,3761.718,4490.608,4298.525
,0,3542,13,370.2502,17.30843,0.8185809,,,,,0,0,370.2502,5090.978,5222.208,6363.611,5383.312,5717.509,6267.39,5394.322,4789.477,6127.724,5229.537,5168.772,5478.859,5712.268,5080.793,5786.46,5280.192
,0,3543,14,292.8277,6.069931,0.8217891,,,,,0,0,292.8277,2659.457,3412.083,3228.082,2975.213,4239.41,1974.747,3066.019,3072.436,2611.202,3256.652,2501.166,3541.82,2845.046,3272.513,2976.67,3720.262
,0,3544,15,292.8279,6.509734,0.7521269,,,,,0,0,292.8279,4939.139,5228.638,5116.061,6132.613,4817.645,5493.854,5621.048,5595.169,4375.824,4719.195,4419.789,5309.866,4350.557,5532.34,4467.08,6139.98
,0,3545,12,342.8766,13.74917,0.8432372,,,,,0,0,342.8766,2251.451,5043.358,5173.737,6345.329,5456.72,4933.774,5502.582,4823.552,4978.284,4269.154,5942.176,4744.952,5793.984,6333,6967.612,6617.884
,0,3546,16,400.0215,4.470502,0.8381066,,,,,0,0,400.0215,5541.783,3929.422,5531.842,3698.339,5794.149,5080.598,4591.328,5525.307,5522.893,6091.826,5264.285,6483.639,5435.281,5864.152,6541.701,6594.4
,0,3547,1,316.979,11.38073,0.5320165,,,,,0,0,316.979,1134.066,1475.969,1373.016,1310.356,1790.969,1798.316,1831.868,2107.128,1953.64,2255.318,2317.306,2569.645,3014.247,3119.63,3087.904,5561.671
,0,3548,1,316.9791,10.35073,0.5080475,,,,,0,0,316.9791,1497.526,2037.615,1426.771,1724.568,1772.525,2112.013,1702.79,2423.077,1834.669,2489.341,1740.553,2561.844,2648.444,2479.011,2655.522,3508.954
,0,3549,15,404.2787,17.42452,0.8423069,,,,,0,0,404.2787,4583.979,4294.683,4671.704,4290.15,4656.745,4450.496,4675.135,5207.422,4742.848,4727.516,4215.559,5538.356,4597.82,4445.642,5956.754,5975.119
,0,3550,15,102.0634,4.2484,0.8433132,,,,,0,0,102.0634,3997.304,3288.617,4477.918,3697.105,5189.99,5746.022,5063.539,6777.754,5607.903,6529.452,4839.31,7254.465,6144.055,5858.076,6086.5,7721.23
,0,3551,14,675.0383,15.80538,0.8461811,,,,,0,0,675.0383,6115.85,4657.165,6715.81,5122.329,6002.617,4235.067,5713.08,4436.682,5143.754,5744.377,5824.66,4477.865,4683.433,4173.405,4863.538,3937.032
,0,3552,15,284.2946,16.63252,0.841697,,,,,0,0,284.2946,5122.543,5711.779,4842.005,5532.391,6654.933,7339.424,6675.512,7281.428,6081.127,5998.484,6053.637,6386.936,9440.427,6114.085,5542.852,8485.152
,0,3553,16,296.2238,16.3355,0.8328457,,,,,0,0,296.2238,5264.473,6616.658,5338.627,5078.318,4898.602,5861.75,5131.076,5895.356,3949.546,5824.41,4094.436,6000.486,4452.436,5035.293,4180.157,5036.076
,0,3554,16,614.1798,4.028198,0.8462079,,,,,0,0,614.1798,2726.967,4657.438,2331.699,4944.75,2933.121,5818.712,2733.17,5626.623,2015.121,6022.268,3244.843,5028.473,2116.402,5665.422,3734.864,4578.044
,0,3555,1,141.0289,3.501098,0.6181291,,,,,0,0,141.0289,3231.398,3242.669,2841.743,3742.023,3504.143,3720.974,3389.285,2975.08,3870.893,3642.218,3508.076,3632.976,3829.553,4104.61,5585.072,4159.631
,0,3556,16,324.0322,10.14797,0.8376483,,,,,0,0,324.0322,4133.191,1684.091,4075.552,2113.959,4386.014,4000.344,7058.744,3934.554,5334.758,6177.432,2490.955,5291.633,3132.092,3516.089,2996.751,2803.071
,0,3557,0,449.1888,18.9191,0.4454642,,,,,0,0,449.1888,2943.536,2364.913,3281.073,3720.528,2820.528,2770.798,3317.641,2977.941,3096.514,2780.354,3061.089,3220.4,4930.117,2113.43,3801.064,2152.511
,0,3558,15,391.2737,15.85203,0.7270541,,,,,0,0,391.2737,6516.958,5799.43,8073.935,5511.719,6763.121,5742.914,8337.004,6691.267,6408.224,5746.337,6268.951,5828.433,5894.91,4106.684,5216.441,3559.804
,0,3559,1,391.274,16.32216,0.6908591,,,,,0,0,391.274,2127.134,2064.481,1751.026,1442.821,2022.521,1763.668,1489.828,1376.428,1579.735,1398.577,1611.242,1700.654,1674.866,1340.686,1640.993,1404.001
,0,3560,16,301.9806,8.295835,0.8460172,,,,,0,0,301.9806,5052.042,4973.956,5488.738,6593.467,4791.164,6501.388,5575.242,5134.479,3987.993,4172.76,4558.671,4082.753,4232.28,4450.187,5485.191,4674.538
,0,3561,4,156.9429,7.799875,0.7536514,,,,,0,0,156.9429,1896.902,2768.291,2210.853,2566.678,1907.504,3508.459,1765.612,3642.809,974.0046,2265.037,1922.651,3223.41,2344.578,2890.154,3096.343,5972.724
,0,3562,14,331.0901,16.11567,0.8389741,,,,,0,0,331.0901,5219.838,5166.833,5452.348,4934.573,6453.292,5398.127,4141.855,6364.625,4302.305,5968.773,5104.144,5850.986,5443.982,5200.261,3403.097,3923.954
,0,3563,15,225.1612,17.26939,0.8272094,,,,,0,0,225.1612,3825.695,4062.27,3523.66,5365.503,3516.38,4600.11,3555.43,4569.576,3556.988,3903.118,3372.167,5521.828,5192.098,6056.906,4434.877,6913.029
,0,3564,14,225.1612,17.01996,0.7680688,,,,,0,0,225.1612,2132.153,2281.703,2577.525,2786.577,2307.646,2654.407,1891.679,2488.538,1694.873,2213.288,2097.381,2636.716,2570.683,2888.574,2535.917,2459.169
,0,3565,16,408.3604,17.47787,0.8459324,,,,,0,0,408.3604,4958.067,6317.96,5301.159,5998.601,5027.14,6232.002,5814.909,5161.236,4627.416,5993.548,4827.079,4992.812,4601.033,5613.273,5247.751,6436.341
,0,3566,15,408.3604,17.12279,0.8371171,,,,,0,0,408.3604,2118.583,2583.346,2470.893,2535.424,2910.673,2356.806,2910.248,2494.557,2284.793,2837.626,2749.314,2380.182,2365.645,2903.51,2849.664,2898.455
,0,3567,16,396.24,16.69345,0.8459893,,,,,0,0,396.24,5621.508,5902.272,5984.198,6363.346,5356.781,6199.259,5341.633,6188.435,5104.661,5034.939,4917.271,5433.44,5971.289,4598.647,6100.609,7136.134
,0,3568,12,146.0594,4.164512,0.8403488,,,,,0,0,146.0594,7379.844,5802.643,8903.258,6537.719,9004.349,7150.568,11017.53,7850.469,8342.92,7470.891,8217.432,8534.363,8929.312,6910.92,7811.501,9031.248
,0,3569,15,198.1501,14.2023,0.8328871,,,,,0,0,198.1501,3777.155,4274.339,3161.57,4496.482,3288.674,5579.205,3749.619,4885.161,3342.828,3596.119,3338.682,5167.875,3840.956,4994.087,5292.388,6179.014
,0,3570,7,794.741,6.239387,0.8398522,,,,,0,0,794.741,5454.809,6070.1,6085.492,6464.316,5903.794,6307.829,6059.664,6173.307,5912.951,6764.983,5211.026,5590.033,5512.064,5920.555,6033.761,6183.205
,0,3571,16,251.2133,17.54544,0.8475668,,,,,0,0,251.2133,4636.779,6023.993,5403.647,5421.539,5552.809,5839.195,4927.358,5289.708,5853.154,4707.313,5668.059,4771.483,4546.167,4395.021,4912.932,4782.43
,0,3572,11,266.1518,18.26797,0.8450265,,,,,0,0,266.1518,6353.547,1753.174,2332.263,3629.749,2348.341,2586.348,1824.954,2679.611,2380.967,1705.656,2629.906,2043.234,3138.195,1775.897,2266.876,6271.821
,0,3573,16,293.2242,17.67968,0.8238243,,,,,0,0,293.2242,4589.759,4239.91,4036.866,6188.215,4022.721,4550.21,4724.605,4693.824,4752.281,5149.381,4208.798,4057.747,5035.016,4410.312,5115.41,5342.425
,0,3574,16,456.3322,18.47264,0.8432074,,,,,0,0,456.3322,2835.096,4505.508,3058.336,3626.156,2998.331,4042.028,3291.51,4288.791,3016.387,4146.17,3788.866,3901.302,4140.949,5036.383,5497.577,6104.594
,0,3575,14,571.4468,13.88243,0.818154,,,,,0,0,571.4468,2833.293,5252.995,4303.677,5595.722,3609.142,4887.529,3242.562,4029.348,2966.33,4327.079,3185.658,4925.285,3136.668,5629.596,5246.009,6246.27
,0,3576,4,571.4467,13.53972,0.7693775,,,,,0,0,571.4467,2663.658,4244.385,2456.745,6136.133,2176.535,4427.714,1936.741,4538.503,2024.397,3922.503,2137.301,5849.983,2009.395,3855.871,2468.936,3348.137
,0,3577,15,203.0986,7.798923,0.8465227,,,,,0,0,203.0986,2131.115,2466.046,3477.852,3881.439,6152.031,3159.336,5917.362,3651.765,4940.142,4133.01,4100.508,3426.211,4459.874,2953.046,4626.44,3466.443
,0,3578,15,100.0403,4.270322,0.8375124,,,,,0,0,100.0403,5113.621,3684.801,5706.256,4152.489,5684.16,5858.58,6475.268,7205.717,5926.565,6478.792,6261.586,6563.688,5136.054,6164.732,5936.598,5987.77
,0,3579,5,276.8744,3.363797,0.8300397,,,,,0,0,276.8744,2101.123,2000.395,2570.504,2010.36,2374.349,2423.271,3119.541,2192.841,3561.091,2370.961,4163.223,2101.871,4693.759,4702.275,6450.017,5670.574
,0,3580,10,276.8742,4.023431,0.7236971,,,,,0,0,276.8742,2614.304,2300.757,2301.315,3249.348,2607.144,3314.213,3361.983,3172.312,3495.996,4263.009,4363.014,3859.514,4140.929,3504.445,3661.358,3879.684
,0,3581,16,244.0803,15.7435,0.8413457,,,,,0,0,244.0803,3948.118,5864.392,3692.825,5224.461,3262.323,5446.349,3861.451,5480.923,3534.375,4339.819,3161.094,5173.812,5347.462,5719.208,4283.788,4853.17
,0,3582,13,567.4581,16.36597,0.8462644,,,,,0,0,567.4581,3415.432,5887.822,3640.315,4649.616,4149.765,4561.346,3581.901,4346.977,3932.246,4408.731,3155.103,4891.056,3632.256,3962.368,4562.149,5954.259
,0,3583,3,171.0664,14.99624,0.6661552,,,,,0,0,171.0664,2696.211,1411.246,3637.115,1698.381,2855.688,1789.664,2633.531,1524.122,2998.83,1005.186,2445.13,2089.391,3286.39,1622.34,1982.237,1734.475
,0,3584,14,171.0664,14.28416,0.6849847,,,,,0,0,171.0664,4836.426,5521.473,4758.051,5775.701,5865.344,5092.619,5494.487,5862.554,4890.906,5404.307,4159.73,4966.019,5001.274,5047.197,5045.606,3617.939
,0,3585,4,171.0664,15.28944,0.6679127,,,,,0,0,171.0664,1545.989,1919.635,1503.26,2391.139,1293.536,1941.306,1322.207,1541.035,1136.775,2266.083,856.1291,1577.894,1811.229,2017.461,2057.015,2144.131
,0,3586,14,164.0565,4.102553,0.8186971,,,,,0,0,164.0565,18836.3,12845.61,24066.93,16909.53,22916.26,17268.89,21054.08,15189.91,17884.39,17256.71,19184.99,15603.3,23451.58,18257.98,29826.49,19013.29
,0,3587,16,550.9561,15.32847,0.8299555,,,,,0,0,550.9561,3417.731,2899.62,3113.106,3523.01,5716.276,6227.68,4543.625,3556.747,5331.97,3299.915,5731.005,5684.358,4380.604,4240.693,5374.564,4880.691
,0,3588,11,184.1708,12.95618,0.7391233,,,,,0,0,184.1708,5295.25,4670.08,5350.671,4777.4,5617.669,4729.644,5572.866,5241.594,5806.712,5262.26,4275.671,4720.846,5306.862,5416.798,5198.407,4293.888
,0,3589,16,128.0251,4.262699,0.8315219,,,,,0,0,128.0251,3375.238,2840.352,3867.639,3015.88,5042.748,4858.159,4409.386,5732.965,4609.539,5702.773,4051.743,5657.104,4809.646,5210.463,4678.916,5467.701
,0,3590,15,407.3287,16.43164,0.8244251,,,,,0,0,407.3287,4546.735,4703.02,5301.374,5712.637,5304.894,6363.484,5453.045,5096.396,5062.916,4486.966,5011.357,4799.136,4787.952,6071.611,4698.646,5325.734
,0,3591,6,407.3287,16.75627,0.5687681,,,,,0,0,407.3287,2588.774,2418.49,2085.644,2147.427,2698.25,2771.165,2078.746,2339.12,2244.563,2072.591,2995.647,2244.584,2210.023,2244.185,2380.65,2709.232
,0,3592,16,271.211,15.23422,0.8220136,,,,,0,0,271.211,3304.018,4366.165,3289.65,5077.312,2962.671,3258.354,3474.219,4610.684,3154.127,3735.434,3303.447,3180.622,3649.654,4717.32,4548.049,5866.533
,0,3593,4,271.211,15.5693,0.6436628,,,,,0,0,271.211,1969.914,2811.032,2220.338,2828.202,1878.264,2797.073,2001.728,2387.611,1378.865,2235.825,1619.246,2177.867,2109.581,2267.611,1762.77,3294.832
,0,3594,16,424.2012,14.48504,0.8373941,,,,,0,0,424.2012,4980.858,5926.73,4576.427,5022.102,4115.888,4981.342,4601.626,5503.508,3944.185,4873.892,4917.962,4710.871,4485.029,5029.182,4735.587,5679.374
,0,3595,16,385.152,11.12941,0.8358388,,,,,0,0,385.152,4466.726,5801.178,5132.1,6719.463,5889.34,5609.139,5722.582,6032.231,6482.06,6090.727,5556.157,6152.674,4732.576,4667.425,5629.73,4224.833
,0,3596,10,524.2902,15.75684,0.8465365,,,,,0,0,524.2902,3285.479,6043.752,2823.486,4892.381,3131.562,5800.755,3991.195,4400.429,3580.872,4692.284,3817.986,4653.125,4105.391,5529.634,3256.29,5101.025
,0,3597,16,542.0588,9.153611,0.8468311,,,,,0,0,542.0588,5157.921,4135.187,6708.664,5461.742,5353.807,5274.429,5796.979,3638.124,6034.151,4291.58,4024.948,4380.26,5594.005,4670.346,5067.348,4839.217
,0,3598,12,469.0522,16.97142,0.8467516,,,,,0,0,469.0522,3181.162,3338.199,4093.88,3409.007,4826.665,3617.285,4442.245,4287.429,6094.361,4487.588,5209.175,5468.971,6523.602,5054.236,5912.788,3590.441
,0,3599,15,340.3048,16.4107,0.8446137,,,,,0,0,340.3048,151074.9,173077.2,161146.9,169651.3,115685.4,182301.4,162821.2,171991.4,107971.4,171285.7,158761,115719,157550.4,170014.6,161882.7,181424.8
,0,3600,0,340.3052,16.05766,0.4187794,,,,,0,0,340.3052,272.8141,2821.323,6822.815,3485.864,4512.633,7228.611,1289.15,1463.621,5020.536,1340.58,3089.757,2169.583,2375.749,2001.025,1866.208,2564.861
,0,3601,16,128.0454,4.260793,0.8257791,,,,,0,0,128.0454,3393.419,2723.383,3727.53,2997.77,5126.396,4816.468,4362.23,5236.12,4478.999,5377.234,3734.656,5568.004,4654.702,4752.635,4722.229,5276.665
,0,3602,11,232.8745,13.65016,0.8358928,,,,,0,0,232.8745,4754,5429.931,6038.441,6203.979,5128.181,5738.171,6111.292,6500.153,5318.534,5295.792,5513.49,5578.655,6164.936,5697.406,6319.407,6309.763
,0,3603,16,308.2113,18.06995,0.8467071,,,,,0,0,308.2113,4194.769,4843.539,4324.817,4473.71,4359.967,4366.905,4864.917,4368.838,4100.402,5278.723,3798.2,4019.168,4029.754,4696.106,4708.434,5990.891
,0,3604,15,332.8463,6.385984,0.7597639,,,,,0,0,332.8463,5651.29,5439.739,6027.289,6508.208,4870.76,5485.484,5915.565,4413.149,6250.67,5353.701,4613.635,4721.438,4839.384,5060.646,5180.25,5263.44
,0,3605,1,449.3092,18.64687,0.5310461,,,,,0,0,449.3092,1928.889,2156.243,1665.878,1442.449,2173.319,1610.472,2140.171,5641.792,4031.09,5509.932,5560.378,3407.139,2639.863,3473.311,1597.901,1683.555
,0,3606,16,203.0665,7.799876,0.8459904,,,,,0,0,203.0665,2042.735,2374.348,3518.092,3808.765,5948.172,3352.495,5912.85,3886.241,5108.674,4226.521,4070.238,3101.796,4085.899,2766.491,4905.911,4567.045
,0,3607,15,268.2287,18.73537,0.8221813,,,,,0,0,268.2287,5785.763,6510.372,5285.37,5438.173,6248.215,6198.834,4808.225,5109.943,5040.82,5137.957,4455.641,3534.271,2945.047,3542.642,3637.179,4584.876
,0,3608,15,128.0273,4.2627,0.8375205,,,,,0,0,128.0273,1657.57,1965.969,3095.132,1999.418,2949.627,3854.834,4405.497,5695.453,4570.317,3666.251,2920.872,3933.941,3663.94,3972.505,3755.741,3459.413
,0,3609,2,104.0353,3.559214,0.6109955,,,,,0,0,104.0353,6089.045,1942.798,3183.438,2014.497,4149.343,2581.009,3703.938,1747.713,4297.069,2200.045,3164.861,2544.044,3974.771,2311.697,3335.193,1509.459
,0,3610,3,347.0114,5.626748,0.5728791,,,,,0,0,347.0114,5595.967,6703.633,5345.914,5136.521,6622.716,6478.104,5546.547,5952.845,5812.638,5142.629,6251.043,5948.539,5340.643,5612.152,5403.164,6301.242
,0,3611,0,347.0114,5.051962,0.4823245,,,,,0,0,347.0114,4650.136,5573.488,5609.453,5884.508,5101.734,4575.547,5839.861,5460.545,4145.59,4387.32,4869.449,4525.508,3939.297,4656.316,5304.801,5489.156
,0,3612,16,455.3502,18.36982,0.8408906,,,,,0,0,455.3502,3029.062,2596.299,2415.51,3182.73,2948.423,2926.758,2991.326,2950.037,2611.724,2638.876,2909.396,4253.01,3148.393,3472.166,4376.049,7013.855
,0,3613,15,594.9643,17.81198,0.8443571,,,,,0,0,594.9643,4078.123,4890.542,3840.93,4937.447,4198.889,4128.198,4847.067,4561.389,5346.382,4116.729,5648.917,4553.255,3615.769,3915.977,3631.331,3936.573
,0,3614,9,128.0799,16.02434,0.8485093,,,,,0,0,128.0799,4161.438,5233.402,1261.85,3592.161,3882.702,3934.881,1333.991,3590.295,4722.592,4717.254,6288.885,4694.398,3641.186,5708.41,5384.658,5557.432
,0,3615,1,388.0296,8.986805,0.6261338,,,,,0,0,388.0296,2317.182,3019.934,2662.606,3242.628,2732.522,3165.763,2806.984,2871.71,2533.808,2753.853,2288.761,2955.831,2892.769,3084.094,3116.195,3045.955
,0,3616,0,388.0298,10.53444,0.4757852,,,,,0,0,388.0298,3770.518,3786.807,3498.794,3618.307,3256.91,4264.178,3001.682,3246.016,2718.566,3230.106,3225.244,3177.637,3995.686,3959.609,3810.04,4418.113
,0,3617,13,450.0312,7.386483,0.840511,,,,,0,0,450.0312,2926.35,4670.467,3052.426,4437.295,3938.995,6047.979,3324.594,5211.084,2768.511,4454.426,3400.189,4437.581,2946.332,5036.632,3177.899,6006.678
,0,3618,13,622.2408,16.27648,0.8454195,,,,,0,0,622.2408,4714.074,6619.295,4280.334,3885.991,4131.455,6191.545,4014.747,3964.175,3165.731,5922.026,3542.005,5358.976,1895.064,4102.11,2349.574,2679.586
,0,3619,15,512.0881,7.24179,0.8396221,,,,,0,0,512.0881,2059.21,3875.039,2479.189,3103.021,1866.884,4806.427,2052.818,4038.404,2300.679,2508.611,1900.728,3652.312,1847.328,3325.103,2253.147,6265.344
,0,3620,16,445.1584,7.073296,0.8469016,,,,,0,0,445.1584,6228.561,4287.395,6658.709,4128.199,5629.201,4255.529,5342.246,2700.051,5858.499,4224.229,5237.201,3898.575,5464.701,3968.179,5295.982,4125.258
,0,3621,10,705.3792,15.75494,0.8433592,,,,,0,0,705.3792,2337.136,4222.235,2314.778,4121.917,2698.421,4681.753,3077.77,3626.347,3164.83,3103.064,2411.035,3400.224,3085.854,4515.038,2118.068,5190.809
,0,3622,16,277.006,7.794086,0.8463979,,,,,0,0,277.006,6117.914,3945.799,5251.115,3680.747,4817.56,4353.506,5158.27,4097.616,5140.967,4012,5301.074,4144.008,5139.98,3756.374,4263.338,3103.413
,0,3623,15,405.1123,15.73969,0.8273135,,,,,0,0,405.1123,3754.573,5206.6,3992.739,5100.267,4128.992,5235.012,4663.689,3952.89,3722.646,4945.404,4297.535,4215.373,3844.014,4572.054,3400.277,6596.888
,0,3624,2,300.0096,5.685845,0.615388,,,,,0,0,300.0096,3356.762,5963.633,3723.448,6202.594,3832.688,5814.384,3429.715,5456.451,3074.894,4702.066,3970.791,4214.317,3039.505,4542.873,3543.758,3424.361
,0,3625,0,300.0095,4.867989,0.4601591,,,,,0,0,300.0095,3336.222,4187.873,3597.669,3821.81,3378.132,4204.388,3462.321,3888.586,3201.772,3662.762,3102.302,3466.561,3342.044,3750.072,2932.414,4246.171
,0,3626,1,146.983,4.892767,0.5446373,,,,,0,0,146.983,3072.589,2999.546,3360.335,3339.215,2999.042,3349.483,2967.031,3466.536,3275.959,3612.827,3890.64,4400.708,4646.1,5091.167,4374.844,5172.363
,0,3627,2,146.9831,5.452314,0.6419064,,,,,0,0,146.9831,2433.638,2997.497,3275.019,3399.994,3133.666,2962.282,3377.897,3734.834,3772.454,3585.387,4004.09,4292.905,3544.157,4647.255,6154.084,5584.131
,0,3628,3,306.0265,4.983317,0.6035153,,,,,0,0,306.0265,4612.797,3726.298,4860.033,5698.656,4936.389,5395.436,4348.354,5870.359,4673.665,4431.327,4955.119,4375.646,4441.087,4600.31,5764.667,5127.724
,0,3629,1,306.0265,5.624844,0.5555427,,,,,0,0,306.0265,4609.834,5529.323,4480.548,4190.61,4327.505,5742.987,4854.687,4930.785,4036.883,4194.238,3460.54,3360.131,4594.834,4169.359,4814.209,5014.85
,0,3630,16,317.0748,11.27601,0.8470841,,,,,0,0,317.0748,4798.689,4517.545,5264.216,3946.087,5409.553,4361.858,5700.297,5096.548,5835.668,6517.971,6210.665,6081.568,5965.356,4848.408,5126.143,3968.171
,0,3631,16,499.1841,14.48887,0.8417122,,,,,0,0,499.1841,4707.097,4820.216,5239.629,5777.596,4681.322,5414.5,4707.927,5476.781,4282,4792.629,4615.402,5337.162,5553.779,4725.578,4917.275,5681.787
,0,3632,16,625.9392,15.32561,0.8469032,,,,,0,0,625.9392,3179.669,3106.143,3161.644,4059.26,5878.295,5322.431,5189.877,3252.609,4705.506,5090.687,5114.527,5919.442,4733.777,4511.226,5658.496,5970.561
,0,3633,1,258.9911,5.674409,0.6087208,,,,,0,0,258.9911,2881.725,5238.154,3498.186,4508.905,3322.159,5452.513,3962.719,5474.361,4529.491,3706.486,3661.662,5648.373,2831.736,4272.23,3496.488,4035.715
,0,3634,0,258.9911,4.749792,0.4791044,,,,,0,0,258.9911,2445.342,2846.753,3051.4,2828.99,2476.312,2677.394,2769.218,2947.753,2439.545,2759.236,2677.832,2647.284,2355.639,2580.376,2719.648,3005.948
,0,3635,14,288.808,6.496405,0.7426214,,,,,0,0,288.808,5111.139,5575.078,6023.276,5814.78,6012.509,5426.018,5374.913,5324.881,5380.113,6114.432,4956.774,4724.742,4709.967,5547.358,4667.507,5151.941
