label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,091215_240M,091215_240i,091215_120M,091215_120i,091215_45M,091215_45i,091215_15M,091215_15i,091215_5M,091215_5i,091215_3M,091215_3i,091215_1M,091215_1i,091215_0M,091215_0i
,0,2751,12,187.0977,14.72494,0.7926255,,,,,0,0,187.0977,3313.143,4017.499,3857.466,3870.622,3215.157,4386.593,3337.511,4038.304,3467.728,3572.813,3069.368,4308.585,3762.661,4260.199,3698.782,3780.493
,0,2752,4,187.0977,15.80634,0.7515019,,,,,0,0,187.0977,3767.32,3826.205,4441.845,4683.156,4349.37,4163.882,4336.31,4095.241,3871.35,3929.315,4078.551,3327.782,3591.107,3796.184,3515.283,3551.833
,0,2753,0,187.0977,15.01719,0.4995248,,,,,0,0,187.0977,3006.013,3358.585,2985.536,2992.013,2443.521,3441.307,2723.153,3435.53,2469.962,3607.887,2705.457,2849.499,2995.357,3672.253,2960.631,3495.758
,0,2754,16,286.1197,16.84577,0.8365194,,,,,0,0,286.1197,14388.72,13605.23,14123.59,15015.07,14548.36,13061.99,14654.68,14090.48,15527.63,15273.68,14879.52,13324.18,14253.3,13331.98,13211.3,13538.38
,0,2755,14,185.0991,15.77017,0.8285831,,,,,0,0,185.0991,11188.69,14238.44,11230.4,14685.63,12717.04,16020.65,10641.94,12563.5,10730.76,14628.4,12187.33,15653.46,11630.82,14167.3,12583.98,15945.12
,0,2756,14,185.0991,14.48317,0.8321525,,,,,0,0,185.0991,14296.58,14740.71,13530.69,13052.03,14074.27,13739.07,13092.85,13474.07,12861.07,12777.49,11834.49,13584.8,13567.52,12058.21,11371.88,11011.09
,0,2757,16,367.0887,7.789383,0.8422396,,,,,0,0,367.0887,9416.922,12484.2,9709.89,13749.13,9648.067,13232.07,8237.996,11458.91,7573.516,12638.06,8299.849,13443.48,8315.493,11499.64,10272.34,17040.23
,0,2758,4,239.0601,17.30177,0.6923235,,,,,0,0,239.0601,14154.13,16058.22,14164.76,15532.75,13632.81,14751.05,14409.54,14212.55,13664.46,16129.74,15739.11,13948.93,12323.78,13986.95,13809.7,18525.07
,0,2759,1,239.06,16.47259,0.5139353,,,,,0,0,239.06,8588.96,8373.29,8366.481,10030.74,8056.178,8683.71,7482.077,8370.207,8521.968,9361.73,8228.462,7406.979,6499.479,7416.66,8800.524,9660.942
,0,2760,16,652.8007,6.190838,0.8474597,,,,,0,0,652.8007,19723.93,18011.56,22370.14,20221.3,19151.41,14707.36,18544.54,15268.81,20076.36,18310.25,18006.21,18231.87,20418.75,16873.83,21818.31,20712.96
,0,2761,14,297.1322,14.8068,0.8373599,,,,,0,0,297.1322,10693.55,16973.99,9492.323,12351.5,3546.936,6340.695,1908.814,3116.937,1101.979,2827.054,1154.472,2449.584,1739.185,2039.501,8191.703,14261.18
,0,2762,12,297.132,14.42793,0.7959384,,,,,0,0,297.132,997.6356,1205.347,1098.334,1188.231,1145.089,1056.979,742.6406,1273.056,776.2452,1312.53,671.1093,946.442,867.1594,1008.864,1459.533,1390.512
,0,2763,16,298.044,11.26839,0.8476991,,,,,0,0,298.044,14272.98,9646.344,12817.13,11168.78,12492.09,9119.788,15238.39,9292.46,14325.91,9806.976,11268.5,10094.4,15605.32,11308.98,12671.08,9991.592
,0,2764,2,742.1597,16.208,0.830944,,,,,0,0,742.1597,8091.092,2989.533,7816.778,2172.407,6976.275,3958.386,9860.052,6622.143,8733.911,7001.928,6698.474,3947.971,4327.271,4889.467,11906.33,8700.835
,0,2765,13,307.1421,16.09475,0.8446303,,,,,0,0,307.1421,4249.305,3073.495,11077.89,4632.843,13072.86,4890.335,10842.74,6827.557,11204.11,8030.602,7172.003,5658.172,8493.715,5316.096,5036.254,1808.34
,0,2766,9,298.2361,11.90524,0.6589293,,,,,0,0,298.2361,13219.15,14260.32,13620.53,15346.32,14270.95,12882.07,14459.61,14044.22,13282.75,13507.13,13324.82,13837.25,11284.36,12088.85,13723.63,11921.54
,0,2767,1,298.2361,12.72011,0.5133818,,,,,0,0,298.2361,14464.43,10565.75,14325.72,11029.91,16381.42,11720.29,16771.29,12629.23,14454.59,10704.9,14307,12162.35,16489.1,12068.28,14373.57,10369.83
,0,2768,1,298.2361,13.05707,0.5657171,,,,,0,0,298.2361,5744.103,7109.654,5419.542,7937.934,5574.715,6882.983,6606.648,8122.119,5328.076,6443.667,5513.807,6447.103,7173.224,6955.363,5607.729,6492.482
,0,2769,16,639.0684,7.199903,0.8446814,,,,,0,0,639.0684,13948.26,13655.3,13602.68,13818.93,13348.93,13086.42,14977.01,13608.33,14739.89,14422.01,12738.09,12932.94,13882.65,13974.45,12883.18,13994.36
,0,2770,11,198.15,16.00815,0.8280876,,,,,0,0,198.15,15896.81,16173.31,11121.73,17450.82,15421.95,15065.95,9683.405,14909.37,14323.5,13526.21,15716.22,14743.57,15466.75,14544.87,15751.6,14821.13
,0,2771,16,389.1155,16.18326,0.8359772,,,,,0,0,389.1155,10754.55,8621.924,11244.58,10211.5,13662.59,9926.652,12811.4,9815.276,16172.18,11073.05,13253.34,12817.52,15839.67,12470.32,6459.248,4722.731
,0,2772,16,268.156,16.70108,0.7951423,,,,,0,0,268.156,15963.04,13718.08,14546.9,14438.41,14509.13,14066.55,14646.8,10797.81,12440.32,11621.27,13809.72,13752.93,14106.59,11542.27,11947,12320.56
,0,2773,0,268.1558,16.35073,0.4559158,,,,,0,0,268.1558,4149.516,4649.535,4220.08,4505.988,3847.015,1131.192,3533.306,1082.59,4110.863,4033.487,4055.988,3797.223,4756.076,4448.651,3345.113,3275.545
,0,2774,5,268.1559,17.13992,0.599136,,,,,0,0,268.1559,3078.883,3558.817,4015.368,4049.189,3765.932,3773.925,3993.776,3864.349,3627.293,3171.423,2831.751,3098.438,3267.199,2682.04,3280.365,3121.162
,0,2775,16,259.1749,16.67535,0.8269448,,,,,0,0,259.1749,14060.52,13597.39,13707.72,12118.17,13096.71,13698.67,13253.22,12273.98,12471.03,13059.68,10862.52,12739.62,12772.93,10023.32,10618.22,10561.38
,0,2776,6,259.1747,16.17088,0.7569767,,,,,0,0,259.1747,1209.551,1427.504,1174.03,1003.672,1195.514,1322.135,1045.811,1392.269,983.3441,1364.923,942.4588,891.6238,1160.514,824.1104,1021.058,773.7155
,0,2777,16,338.2708,17.059,0.8115165,,,,,0,0,338.2708,12994.88,14666.8,12266.59,15012.04,12180.18,13814.08,13397.51,14130.23,11849,13693.11,12171.26,13694.38,14413,14116.61,16413.63,15024.63
,0,2778,15,338.271,18.21655,0.8078247,,,,,0,0,338.271,6102.427,6269.582,6634.59,5401.752,5599.689,6156.531,5359.376,7136.876,4293.292,5315.507,5634.987,10854.31,10804.58,11875.98,10828.61,9470.957
,0,2779,7,338.271,19.04667,0.7702765,,,,,0,0,338.271,10607.06,9920.851,3209.055,11074.74,2719.592,4492.57,3301.271,3690.854,6508.185,9919.357,8297.919,7930.206,4688.516,3813.731,6574.812,7829.846
,0,2780,4,338.271,18.67162,0.7500206,,,,,0,0,338.271,4099.488,4975.81,4724.152,3804.758,4446.75,3794.251,4282.759,4063.66,4516.699,4058.706,3923.528,3101.883,2665.607,3166.382,3147.538,3565.672
,0,2781,4,338.271,16.58302,0.6310999,,,,,0,0,338.271,3153.366,3723.299,3613.606,3763.761,4068.729,3619.359,4061.771,3755.746,3657.392,3927.25,3335.424,3302.594,3113.563,3200.922,3614.683,3474.299
,0,2782,13,166.0719,4.093019,0.8251633,,,,,0,0,166.0719,1882.008,1508.482,11768.32,1291.507,1559.584,915.7,1888.465,1374.428,1787.541,1227.375,1696.702,1229.723,1651.829,1408.564,1807.816,1100.477
,0,2783,14,466.3156,16.30124,0.8465018,,,,,0,0,466.3156,1793.763,5299.071,2371.76,6035.531,1575.218,7160.52,1599.919,6273.196,1309.686,3482.741,1280.527,6912.417,1532.792,7657.938,3288.222,16455.17
,0,2784,9,117.0347,16.02149,0.8480415,,,,,0,0,117.0347,16511.45,7572.289,6402.16,7613.191,5646.315,3063.863,5576.773,2603.637,7134.04,9011.457,10031.23,7693.501,6310.951,2339.085,6378.672,3731.316
,0,2785,3,463.3291,18.97815,0.6373883,,,,,0,0,463.3291,3354.196,3706.343,3103.399,4839.432,3910.6,3693.939,4775.326,16736.9,15755.36,19010.2,17585.23,21050.66,21142.14,12241.84,11277.93,9864.364
,0,2786,16,637.2143,16.109,0.846307,,,,,0,0,637.2143,10590.79,7478.444,14067.76,6502.751,12902.55,9369.424,13827.43,10546.78,14753.37,8064.705,12471.93,8926.312,14311.68,9401.423,4260.954,1994.52
,0,2787,16,684.0841,9.15075,0.847531,,,,,0,0,684.0841,10941.69,9240.538,11010.3,12193.91,12823.7,14846.07,13839.98,11219.32,12746.9,13853.9,10512.33,12081.29,14244.58,13570,15111.75,17110.97
,0,2788,2,141.0076,3.204659,0.7494894,,,,,0,0,141.0076,1742.684,1808.3,1676.993,2696.356,1794.199,2043.466,3207.178,3407.121,3634.617,2732.953,3032.867,2859.29,5347.167,2870.277,11100.28,2866.651
,0,2789,5,141.0077,3.826113,0.6561805,,,,,0,0,141.0077,1487.234,1599.373,2235.676,2359.552,2122.219,2451.84,5191.321,2841.82,2946.352,3693.484,2282.185,2351.848,3290.182,2236.828,2578.726,2275.947
,0,2790,0,141.0077,4.813658,0.4766406,,,,,0,0,141.0077,605.2421,1465.221,1799.969,1952.333,2349.406,1532.102,3115.295,2300.825,2499.871,2038.343,2302.188,1918.295,3773.53,2435.456,2180.839,3116.891
,0,2791,2,141.0077,3.559214,0.5247392,,,,,0,0,141.0077,976.1682,2152.628,2554.397,2910.215,2338.113,2205.237,3180.252,2627.915,3239.702,2443.451,2278.409,2760.136,3201.163,2255.737,4204.169,2792.199
,0,2792,16,361.0636,7.296054,0.8288597,,,,,0,0,361.0636,4113.667,9188.637,4203.714,10033.32,5129.504,11532.61,5710.428,11220.5,4144.428,8179.345,5227.53,9015.921,4741.857,9459.013,6769.59,16300.08
,0,2793,14,270.1715,16.88385,0.8077458,,,,,0,0,270.1715,13560.36,9781.617,13110.64,13756.29,12348.85,11248.93,13178.71,12756.48,11252.75,12334.51,13961.44,11523.12,12542.2,9988.076,10716.47,10075.98
,0,2794,14,270.1717,16.60681,0.8178418,,,,,0,0,270.1717,10213.47,7513.93,10176.32,8491.812,9756.517,6010.888,7961.977,6281.853,9398.808,7270.047,8094.538,8119.897,7652.849,6593.675,6268.56,5173.506
,0,2795,3,721.5576,18.88105,0.5635801,,,,,0,0,721.5576,1897.098,1911.811,2070.648,2698.432,2268.632,2094.01,2241.3,2186.127,2151.249,2008.503,2521.611,13800.8,14467.87,12404.61,16519.43,8878.717
,0,2796,1,721.5574,18.15278,0.5058528,,,,,0,0,721.5574,1450.408,1330.387,1575.58,1381.267,1319.089,1346.051,1146.605,1203.992,1226.821,1325.331,2034.044,9464.254,8596.231,9170.227,8196.69,2807.137
,0,2797,13,707.1058,16.22796,0.8465576,,,,,0,0,707.1058,12571.9,5567.061,12389.4,5250.766,12378.04,3707.3,14844.27,5128.935,13677.29,7151.839,13341.84,5620.387,14631.37,5968.805,9739.712,5311.946
,0,2798,16,326.1884,18.94194,0.820798,,,,,0,0,326.1884,13154.06,12725.2,11636.46,13452.45,11613.07,12590.76,13055.13,12576.88,13471.96,12414.38,12301.69,12689.98,16897.29,12130.81,14468,14639.33
,0,2799,16,605.2902,14.49458,0.8479446,,,,,0,0,605.2902,12558.52,16887.35,12299.66,16295.05,13059.54,14796.38,12188.38,14856.85,12457.36,14068.06,12151.7,15079.6,13345.8,15047.4,13697.92,17197.06
,0,2800,15,229.1097,16.09759,0.8393698,,,,,0,0,229.1097,8658.993,6189.81,15777.48,8914.435,13364.28,8900.726,12453.84,6371.725,12713.28,9070.467,11515.19,8057.635,16359.96,9277.108,9073.792,3640.55
,0,2801,4,389.2354,18.45931,0.7365738,,,,,0,0,389.2354,1213.683,1197.421,1244.237,2093.206,1304.703,918.43,1961.504,1277.75,1535.059,1766.82,1534.169,1449.464,1651.695,1757.967,1775.435,2039.624
,0,2802,13,278.1765,16.27456,0.8235218,,,,,0,0,278.1765,8379.511,14018.82,9438.273,14614.14,10170.63,16104.52,10232.73,12567.38,9135.773,11061.97,9343.388,12727.42,7758.375,13355.98,5792.193,10257.53
,0,2803,6,278.1768,17.75961,0.6722312,,,,,0,0,278.1768,6259.02,6414.877,6311.452,5568.605,6324.823,6480.824,6618.148,6907.781,6172.895,7183.709,7827.055,7834.338,7004.935,10405.08,7693.548,8280.243
,0,2804,8,278.1767,16.91715,0.7203144,,,,,0,0,278.1767,5377.224,5947.561,5530.093,6001.18,6139.542,6460.752,6389.836,7163.998,5983.039,6029.431,6106.351,6516.815,6010.905,6521.894,5381.666,6533.76
,0,2805,0,278.1768,17.4455,0.4700735,,,,,0,0,278.1768,5420.69,5790.421,5263.092,5722.879,4655.203,5349.252,5014.758,5261.095,5441.737,4255.627,5524.706,6032.057,5674.646,5635.784,4228.222,7082.28
,0,2806,15,350.145,14.1233,0.8184777,,,,,0,0,350.145,16206.25,8337.021,15248.11,7287.009,11004.08,7654.744,14766.4,8535.094,14136.99,10601.66,12295.39,8608.651,12790.43,7531.458,2115.738,1861.807
,0,2807,2,350.1432,13.46263,0.7098893,,,,,0,0,350.1432,1861.297,1535.168,1885.361,1544.697,1980.959,1733.846,2015.618,1689.502,1878.299,1685.626,2321.336,1881.019,2877.719,1264.656,2131.393,1739.234
,0,2808,1,350.1433,14.70496,0.5341721,,,,,0,0,350.1433,1343.35,1327.361,1660.981,1754.326,1566.563,1569.247,1804.332,1589.096,1406.176,1511.808,1720.636,1728.991,2196.712,1336.539,1688.199,1189.781
,0,2809,16,291.1609,17.85481,0.8166268,,,,,0,0,291.1609,10641.46,11089.52,9260.926,10763.78,11178.64,10425.58,9743.269,10422.43,8740.249,10236.8,10073.9,13660.11,13693.81,14285.31,15540.65,14968.05
,0,2810,1,282.9577,5.568606,0.5085312,,,,,0,0,282.9577,2115.927,3245.782,2106.066,3393.861,2077.36,4328.064,2191.452,3577.831,2073.471,2541.427,2218.616,2516.149,2171.796,2538.54,2330.388,2808.092
,0,2811,2,643.5767,19.03333,0.6563629,,,,,0,0,643.5767,2615.655,3266.674,2752.976,3650.329,2046.996,3748.035,3318.86,3666.305,3247.277,3660.153,3011.726,10719,8891.93,11645.44,10924.79,13181.71
,0,2812,11,229.1346,15.99293,0.8327118,,,,,0,0,229.1346,3271475,2023593,1356342,2207832,1277696,601635.1,1243582,629002.6,1421438,856747.2,1180414,776586.7,1257908,685503.8,1573543,871340.2
,0,2813,15,229.1347,15.44555,0.8117434,,,,,0,0,229.1347,13886.18,5894.982,15753.1,6292.134,14975.08,7251.81,15987.28,6377.501,19094.85,7350.667,15291.83,7099.543,14867.1,7385.965,7496.38,3376.152
,0,2814,15,328.3141,17.57874,0.8303075,,,,,0,0,328.3141,11726.55,12218.47,13050.92,11946.55,12580.11,13422.24,12508.62,13246.03,11112.02,12016.54,10552.27,13001.48,11897.43,14309.94,13964.3,14929.62
,0,2815,15,328.3141,17.78913,0.8298486,,,,,0,0,328.3141,10922.36,10736.75,11558.3,12333.84,11599.4,14148.9,11432.11,12015.64,10276.96,12065.11,11267.49,13222.55,12428.09,14425.16,14747.66,14826.98
,0,2816,16,522.063,4.231243,0.8484473,,,,,0,0,522.063,8308.871,3191.223,8196.968,3725.762,10832.29,9389.929,11997.77,15853.12,11513.18,14056.91,12500.38,15762.05,13013.69,15427.22,14759.84,16685.67
,0,2817,11,721.199,16.24509,0.8460664,,,,,0,0,721.199,4969.057,1717.05,6588.172,1438.847,4804.356,1613.205,8442.535,4447.482,5385.053,3936.407,5321.131,1279.02,3560.492,4239.701,12502.5,10497.44
,0,2818,9,432.9899,16.24987,0.8382192,,,,,0,0,432.9899,9668.284,11077.55,7119.205,9960.319,9068.272,12501.16,8333.308,10027.5,7796.679,9583.259,5835.061,15286.9,6833.263,10173.81,4452.225,6537.159
,0,2819,16,313.0979,11.11703,0.8353789,,,,,0,0,313.0979,12928.53,2684.608,11532.58,2527.26,13996,2945.605,12531.67,3962.566,14720.97,3427.254,7398.435,2183.941,11028.72,2815.873,14260.01,5385.768
,0,2820,6,749.1232,16.20325,0.8447182,,,,,0,0,749.1232,9652.962,6023.912,10210.22,7140.326,8295.246,6199.811,9654.263,5440.712,9510.532,6938.36,9697.426,6389.964,8654.862,6549.555,4020.484,2609.604
,0,2821,1,253.2173,5.610554,0.5932357,,,,,0,0,253.2173,609.6089,853.4993,890.9704,1079.465,1194.332,857.0808,1241.303,1057.042,1295.724,1174.612,1540.005,1197.116,1671.641,1846.351,2947.508,2593.288
,0,2822,1,253.217,4.426657,0.5069057,,,,,0,0,253.217,906.249,1057.019,1315.902,1221.5,1358.171,1581.896,1491.301,1425.902,1747.118,1504.554,1952.285,2311.433,2623.333,3104.427,4293.272,6019.746
,0,2823,11,198.15,16.00815,0.829225,,,,,0,0,198.15,15896.81,16173.31,11121.73,17450.82,15421.95,15065.95,9683.405,14909.37,14323.5,13526.21,15716.22,14743.57,15466.75,14544.87,15751.6,14821.13
,0,2824,16,207.1013,15.7873,0.8277179,,,,,0,0,207.1013,5108.049,2853.856,5573.445,3649.821,6208.622,2878.377,4598.45,2147.908,4556.875,4094.107,3865.437,4848.104,4011.759,2472.501,7168.576,4027.05
,0,2825,13,348.2381,16.8553,0.8160608,,,,,0,0,348.2381,11918.42,11501.41,13594.44,11657.75,10017.54,12651.43,13452.73,12477.21,11652.81,13490.24,11754.22,12403.27,11466.07,11678.88,11162.14,14586.28
,0,2826,15,368.0281,7.355073,0.8317439,,,,,0,0,368.0281,7796.723,11785.34,8372.784,13101.35,7742.508,14307.58,8434.826,14675.01,7135.426,11668.33,8048.031,12773.36,7530.018,13731.34,8340.658,15503.53
,0,2827,2,368.0276,7.933795,0.683707,,,,,0,0,368.0276,1229.788,1206.727,1748.801,1799.589,1202.983,2918.576,3854.901,1472.094,1664.413,1011.104,1491.306,1671.157,1637.854,1348.501,1063.641,1259.113
,0,2828,7,141.0295,3.106455,0.7929773,,,,,0,0,141.0295,2424.709,3203.37,2616.809,3214.528,3065.07,2752.436,2576.432,2264.458,2567.641,3344.15,1371.375,3330.195,2051.21,3228.029,5511.471,3908.481
,0,2829,4,141.0293,3.542051,0.7814996,,,,,0,0,141.0293,3231.398,3242.669,2669.32,3742.023,3504.143,3720.974,4224.886,2810.359,3870.893,3642.218,3508.076,3632.976,3816.946,4104.61,4234.974,3062.778
,0,2830,0,233.1551,18.43741,0.4458314,,,,,0,0,233.1551,10815.79,10569.65,9664.794,10774.52,10890.46,10415.29,10035.33,9387.177,10743.54,10064.91,9705.44,6892.711,7048.266,4921.562,4589.916,3873.798
,0,2831,0,233.1547,12.21938,0.3053882,,,,,0,0,233.1547,5970.598,6196.259,6191.828,6685.258,6843.788,5852.083,6892.118,7844.841,6535.977,6999.166,7178.755,7235.727,8113.684,9206.098,9038.126,9220.711
,0,2832,16,192.0232,13.77011,0.8358268,,,,,0,0,192.0232,13690.89,14817.72,13170.33,14869.34,12012.35,12320.89,11850.94,13748.05,9406.388,13211.55,10283.96,12611.04,9624.458,13416.46,7720.478,10489.16
,0,2833,8,168.9813,13.5683,0.8252547,,,,,0,0,168.9813,5136.455,832.3505,5710.039,929.5522,6868.474,868.4668,7503.318,678.2726,8934.649,856.8713,6244.121,898.9149,8139.923,699.9521,7406.469,1073.701
,0,2834,1,421.2941,17.7625,0.6041477,,,,,0,0,421.2941,5675.474,5673.312,5859.194,5523.652,4843.407,5237.635,4675.945,4922.029,4224.402,3676.44,6640.068,9008.067,9279.259,8740.935,6943.112,4289.742
,0,2835,0,421.2939,18.88769,0.4795146,,,,,0,0,421.2939,9867.04,8840.828,9458.163,9315.231,7708.535,8252.263,9160.83,7495.895,6905.814,6644.145,7667.299,13979.36,13419.64,9322.789,10784.9,8959.958
,0,2836,16,329.1118,7.798007,0.8480758,,,,,0,0,329.1118,8552.581,10937.86,8716.082,10860.66,7479.345,11950.87,8517.19,10067.28,6658.801,10502.36,7978.604,11434.84,6865.566,10865.51,10145.53,16060.34
,0,2837,16,323.2793,17.42264,0.819665,,,,,0,0,323.2793,10642.67,10952.48,8768.114,12013.57,9796.963,11006.44,9638.53,10437.47,9275.2,10097.37,9137.277,11172.18,10787.8,11461.55,11537.66,15084.09
,0,2838,16,181.0507,12.4012,0.8450786,,,,,0,0,181.0507,3392.368,11297.4,3675.108,10981.41,3511.456,11380.2,3396.015,9219.099,4370.131,13478.57,2700.965,11209.83,2574.756,12171.3,2981.475,14308.91
,0,2839,15,281.1622,11.16081,0.8236619,,,,,0,0,281.1622,7819.064,6097.168,9123.72,6757.318,9317.057,4150.089,8385.084,4629.4,10429.44,5482.263,8208.048,4659.932,14077.14,5136.088,11828.14,9286.717
,0,2840,16,744.1052,9.143125,0.8480084,,,,,0,0,744.1052,9167.507,9703.516,10407.76,10190.23,10941.17,11957.44,10028.79,7564.123,9662.704,11395.53,11176.97,10724.29,11133.25,11009.96,13545.04,15681.59
,0,2841,0,117.9287,3.754619,0.3431131,,,,,0,0,117.9287,5866.273,4964.259,8918.81,9338.688,10230.35,9347.106,11060.69,8470.858,11746.48,12962.01,12580.26,10335.1,11802.08,11378.97,10633.74,8409.086
,0,2842,0,117.9287,4.748849,0.4976365,,,,,0,0,117.9287,8020.584,6864.279,8733.522,7804.131,9333.642,9112.338,11254.98,10521.71,11596.91,12093.6,11246.21,12835.56,11765.98,11015.92,11477.94,9291.942
,0,2843,16,457.3658,18.37171,0.845421,,,,,0,0,457.3658,6624.803,7738.799,5531.413,7858.639,5680.493,9205.815,6575.773,8548.64,6132.765,6852.219,7036.916,12884.46,11462.64,14704.47,13928.13,15373.09
,0,2844,12,265.0317,11.51971,0.8302588,,,,,0,0,265.0317,11677.65,6157.008,15309.65,6290.688,15643.34,5188.98,14495.55,7648.688,16146.86,7819.082,13740.16,7276.25,13936.29,6107.263,1378.311,2139.406
,0,2845,2,265.0306,10.95995,0.5532628,,,,,0,0,265.0306,1369.505,1733.936,1592.391,1515.558,1715.954,1398.113,1807.987,1377.989,1442.216,1448.191,1700.201,1477.639,1774.622,1791.144,1593.906,1998.201
,0,2846,16,164.0415,4.106362,0.8397872,,,,,0,0,164.0415,5200.046,4743.227,4501.906,3858.784,4268.755,2078.799,5692.349,3426.289,4759.832,4125.375,3874.883,3530.88,4678.786,3137.366,3574.256,3305.941
,0,2847,1,134.0471,3.048368,0.5908021,,,,,0,0,134.0471,3349.337,3585.027,3376.581,4817.378,3351.238,3439.245,3393.289,3910.913,2580.87,4230.17,2293.7,2810.451,2383.116,2687.95,2972.058,8732.948
,0,2848,2,134.0472,4.620157,0.5799556,,,,,0,0,134.0472,3883.164,3419.467,4620.651,3149.191,3835.432,5053.041,3908.276,5956.89,3182.534,3488.422,2801.299,5037.745,2478.162,4052.146,2628.78,4363.818
,0,2849,16,252.161,17.09897,0.8054376,,,,,0,0,252.161,12871.12,13009.08,14867.78,12706.5,13237.9,13701.34,11875.01,13384.03,12609.64,13649.17,11122.84,12079.9,12659.18,13614.61,12965.62,14936.36
,0,2850,9,252.1608,16.32883,0.7563229,,,,,0,0,252.1608,7032.376,8098.711,9363.058,8475.563,8798.023,9369.318,8591.447,8231.733,7458.562,8452.457,7574.518,8774.547,6491.794,7685.413,6751.158,9902.95
,0,2851,12,943.3419,16.22891,0.8462299,,,,,0,0,943.3419,11671.15,5550.269,15269.34,7966.926,14178.19,3661.014,14259.86,5836.792,14765.62,6373.792,13363.85,8714.255,13990.62,8234.028,16303.63,8139.953
,0,2852,0,101.0244,9.182227,0.499552,,,,,0,0,101.0244,11862.41,14121.77,11931.6,13472.79,11766.93,15185.32,11877.89,13301.27,11252.35,12307.43,10506.41,12392.04,11250.5,11704.17,9551.812,14895.14
,0,2853,5,780.5693,18.4136,0.5734239,,,,,0,0,780.5693,14006.9,14666.39,15044.17,13904.25,14126.2,14216.33,15197.25,13428.9,14761.28,13554.16,13283.34,13071.46,12084.88,10895.41,9993.763,6593.664
,0,2854,0,780.5693,18.97624,0.2744574,,,,,0,0,780.5693,6923.896,7249.096,9933.317,7100.699,9388.938,9466.103,11661.36,11185.38,11185.73,11303.85,9801.917,11755.44,12349.91,7428.471,11287.7,8091.966
,0,2855,16,225.1693,17.42265,0.8246943,,,,,0,0,225.1693,11750.44,13683.42,13664.4,12989.03,12372.66,14147.39,12980.67,13637.58,12826.19,12430.7,11875.24,12357.04,11416.77,11368.44,12614.19,14052.59
,0,2856,12,225.1693,16.68202,0.7966374,,,,,0,0,225.1693,3029.551,2485.684,2884.653,3055.334,2358.403,3232.603,2885.151,3749.01,2966.923,2233.032,3224.227,2729.83,2709.787,2535.73,2499.599,2081.088
,0,2857,7,225.1693,17.03614,0.7536533,,,,,0,0,225.1693,1656.783,1741.892,1551.868,1754.947,1449.911,1642.428,1215.42,1251.847,1565.64,1430.053,1997.903,1624.693,1251.551,1414.758,1533.117,2158.264
,0,2858,16,165.0194,14.84108,0.7880102,,,,,0,0,165.0194,13008.09,13212.11,15801.24,13839.21,16169.2,12567.87,14292.77,10445.37,13816.79,12623.37,14053,14027.53,13730.62,11182.21,11684.57,10652.99
,0,2859,4,165.0193,15.94153,0.8153378,,,,,0,0,165.0193,1358.498,1249.378,1557.289,1962.88,1897.71,1295.08,1443.612,1222.4,1334.902,1725.786,1541.799,1700.58,1229.692,1129.148,1339.564,2002.228
,0,2860,4,165.0194,15.31419,0.7525353,,,,,0,0,165.0194,1511.784,1166.255,1580.11,1408.056,2243.897,2646.615,1924.483,1137.063,1704.865,1496.114,1958.846,2346.382,1830.972,1405.575,2227.785,1830.037
,0,2861,8,341.3183,18.3527,0.8031051,,,,,0,0,341.3183,1426.014,1311.138,1281.225,1201.309,987.1026,1296.97,1088.513,810.4584,963.1318,1385.307,942.6201,1698.124,920.4163,2765.336,2324.885,3567.422
,0,2862,12,341.3182,16.49257,0.7953811,,,,,0,0,341.3182,1401.685,1597.451,1642.527,1478.415,2024.689,1813.284,1343.89,1540.436,1653.614,1586.101,1268.982,1614.937,1778.29,1057.631,1538.991,1552.307
,0,2863,6,341.3181,17.10281,0.773782,,,,,0,0,341.3181,1492.502,1260.759,1219.623,1208.068,1066.32,1286.745,922.2939,1346.847,794.69,1134.978,1200.308,993.4998,1107.994,1668.483,851.785,1462.159
,0,2864,14,424.3271,17.47405,0.8458913,,,,,0,0,424.3271,9322.247,12278.78,8363.024,10830.41,8359.234,11213.04,8608.094,9155.835,7265.156,10633.32,7757.406,12187.87,9860.875,11815.47,14505.34,16052.64
,0,2865,16,424.3272,18.11659,0.8336369,,,,,0,0,424.3272,5930.551,5980.327,5724.068,5295.688,5989.263,5897.918,4259.648,5145.332,5265.437,4841.795,4744.168,6138.758,5495.309,6428.24,8091.02,7004.059
,0,2866,16,368.2421,13.90337,0.7370223,,,,,0,0,368.2421,10372.48,14019.23,10231.28,13266.5,11423.5,13111.62,11154.36,11866.91,9762.099,12212.08,10577.86,13733.82,10233.67,13467.63,11524.59,15340.13
,0,2867,4,368.2421,14.56119,0.6881211,,,,,0,0,368.2421,6035.068,5330.344,5330.085,6720.216,5310.064,6621.574,5768.199,5930.754,4897.687,6802.085,5753.609,6446.688,5875.977,6079.729,5758.487,5607.462
,0,2868,1,368.2421,14.28418,0.5129626,,,,,0,0,368.2421,3868.841,4871.244,3917,4510.258,3742.932,4670.458,4060.212,4514.187,3844.779,4436.955,3687.968,4081.708,3358.518,5705.167,4877.238,6319.32
