duplicate_id,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,expectedRtDiff,ppmDiff,parent,091215_240M,091215_240i,091215_120M,091215_120i,091215_45M,091215_45i,091215_15M,091215_15i,091215_5M,091215_5i,091215_3M,091215_3i,091215_1M,091215_1i,091215_0M,091215_0i
193,0.0,6073.0,16.0,102.0629,4.24554,0.8440829,0.0,0.0,102.0629,3997.304,3288.617,4477.918,3697.105,5189.99,5870.879,5549.439,5595.462,5404.339,6529.452,5259.638,7254.465,6144.055,5858.076,6593.302,7721.23
194,0.0,238.0,1.0,128.025,3.043606,0.586458,0.0,0.0,128.025,3558.066,5410.959,5785.439,8041.793,4068.88,6134.594,4643.725,5215.647,5826.625,4902.779,3843.976,4433.068,2744.847,1942.565,1102.781,639.6941
194,0.0,7922.0,1.0,128.025,3.043606,0.8149323,0.0,0.0,128.025,3755.862,5663.322,6035.201,8430.222,4314.602,6560.305,4915.731,5488.97,6159.223,5159.11,3843.976,4686.079,2744.847,1942.565,1102.781,639.6941
195,0.0,241.0,16.0,147.0578,4.1016,0.8470922,0.0,0.0,147.0578,3747.048,2459.524,5824.281,3677.92,5547.108,3541.291,4740.093,3301.628,4680.424,3627.225,4678.728,3444.528,5641.663,3716.4,6659.387,3692.994
195,0.0,1064.0,16.0,147.0576,4.1016,0.847041,0.0,0.0,147.0576,3747.048,2459.524,5824.281,3677.92,5547.108,3541.291,4740.093,3301.628,4680.424,3627.225,4678.728,3444.528,5641.663,3716.4,6659.387,3692.994
196,0.0,241.0,16.0,147.0578,4.1016,0.8470922,0.0,0.0,147.0578,3747.048,2459.524,5824.281,3677.92,5547.108,3541.291,4740.093,3301.628,4680.424,3627.225,4678.728,3444.528,5641.663,3716.4,6659.387,3692.994
196,0.0,9814.0,16.0,147.0577,4.1016,0.8467347,0.0,0.0,147.0577,3747.048,2459.524,5824.281,3677.92,5547.108,3541.291,4740.093,3301.628,4680.424,3627.225,4678.728,3444.528,5641.663,3716.4,6659.387,3692.994
197,0.0,248.0,16.0,146.0823,11.27409,0.836635,0.0,0.0,146.0823,509766.7,425350.6,572468.1,477550.3,530009.7,384052.0,559763.0,392052.6,620165.5,435971.5,548556.1,430121.5,637256.8,468202.3,588305.2,454980.5
197,0.0,278.0,16.0,146.0823,11.27409,0.8406227,0.0,0.0,146.0823,507463.8,423867.7,572468.1,475985.3,529675.3,383328.7,559763.0,392052.6,618079.7,434209.3,546715.9,428573.6,636908.9,466987.8,585833.6,453568.8
198,0.0,248.0,16.0,146.0823,11.27409,0.836635,0.0,0.0,146.0823,509766.7,425350.6,572468.1,477550.3,530009.7,384052.0,559763.0,392052.6,620165.5,435971.5,548556.1,430121.5,637256.8,468202.3,588305.2,454980.5
198,0.0,283.0,16.0,146.0823,11.27409,0.836704,0.0,0.0,146.0823,509766.7,425350.6,572468.1,477550.3,530009.7,384052.0,559763.0,392052.6,620165.5,435971.5,548556.1,430121.5,637256.8,468202.3,588305.2,454980.5
199,0.0,252.0,16.0,132.0302,4.412356,0.842223,0.0,0.0,132.0302,385517.9,400910.9,496005.8,528688.7,240760.1,674065.8,204376.6,485228.1,222375.2,543818.1,235540.6,625393.0,210079.6,504982.7,234045.5,607735.2
199,0.0,390.0,16.0,132.0302,4.412356,0.842223,0.0,0.0,132.0302,385517.9,400910.9,495685.1,528688.7,240760.1,674065.8,204376.6,485228.1,222375.2,543818.1,235540.6,625393.0,210079.6,504982.7,234045.5,607735.2
200,0.0,253.0,5.0,132.0303,5.672509,0.780589,0.0,0.0,132.0303,3152.105,1581.267,3459.653,2237.273,3082.052,2540.049,3051.326,2416.898,3551.671,2815.214,3030.685,2668.169,2321.562,2384.08,4613.075,2564.669
200,0.0,391.0,5.0,132.0303,5.672509,0.7799851,0.0,0.0,132.0303,3152.105,1581.267,3139.016,2237.273,3082.052,2540.049,3051.326,2416.898,3551.671,2815.214,3030.685,2668.169,2321.562,2384.08,4613.075,2564.669
201,0.0,271.0,8.0,160.8421,6.003274,0.853514,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
201,0.0,325.0,8.0,160.8421,6.003274,0.8533713,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
202,0.0,271.0,8.0,160.8421,6.003274,0.853514,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
202,0.0,345.0,8.0,160.8421,6.003274,0.8525659,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
203,0.0,278.0,16.0,146.0823,11.27409,0.8406227,0.0,0.0,146.0823,507463.8,423867.7,572468.1,475985.3,529675.3,383328.7,559763.0,392052.6,618079.7,434209.3,546715.9,428573.6,636908.9,466987.8,585833.6,453568.8
203,0.0,283.0,16.0,146.0823,11.27409,0.836704,0.0,0.0,146.0823,509766.7,425350.6,572468.1,477550.3,530009.7,384052.0,559763.0,392052.6,620165.5,435971.5,548556.1,430121.5,637256.8,468202.3,588305.2,454980.5
204,0.0,284.0,16.0,230.138,16.09093,0.821314,0.0,0.0,230.138,496112.0,313511.9,509831.8,340189.4,467258.1,286713.2,498522.8,331544.1,514206.9,367982.4,443710.7,358279.7,519026.9,329585.1,241253.8,129743.5
204,0.0,302.0,16.0,230.138,16.09093,0.822681,0.0,0.0,230.138,493260.9,311831.8,506903.9,338340.2,464107.9,284707.2,495923.5,329739.0,510350.1,366122.4,441014.3,356626.0,515836.6,327817.4,239907.5,128898.0
205,0.0,290.0,15.0,270.244,16.1766,0.8186545,0.0,0.0,270.244,315704.5,410782.4,304129.0,419372.7,318573.0,387855.1,293441.3,411431.2,285364.8,353067.1,297088.8,385942.7,306492.3,403039.3,401911.5,550242.4
205,0.0,422.0,15.0,270.2441,16.1766,0.811069,0.0,0.0,270.2441,292334.0,377494.8,275538.2,384607.2,290536.6,356998.2,267436.6,377379.5,259713.4,321981.2,267619.6,354383.2,276659.3,368536.6,369677.2,520405.0
206,0.0,293.0,16.0,348.1852,13.71108,0.833694,0.0,0.0,348.1852,215589.6,233281.8,209063.9,126564.9,210638.6,239497.7,204952.7,210812.5,189692.2,211434.6,183383.3,212118.9,193893.4,221116.9,208796.4,262455.3
206,0.0,405.0,16.0,348.1852,13.71108,0.8338856,0.0,0.0,348.1852,215589.6,233281.8,209063.9,126564.9,210638.6,239497.7,204952.7,210812.5,189692.2,211434.6,183383.3,212118.9,193893.4,221116.9,208464.5,262455.3
207,0.0,293.0,16.0,348.1852,13.71108,0.833694,0.0,0.0,348.1852,215589.6,233281.8,209063.9,126564.9,210638.6,239497.7,204952.7,210812.5,189692.2,211434.6,183383.3,212118.9,193893.4,221116.9,208796.4,262455.3
207,0.0,415.0,16.0,348.1852,13.71108,0.834271,0.0,0.0,348.1852,215589.6,233281.8,209063.9,126564.9,210638.6,239497.7,204952.7,210812.5,189692.2,211434.6,183383.3,212118.9,193893.4,221116.9,208796.4,262455.3
208,0.0,296.0,1.0,348.1824,16.71153,0.5791142,0.0,0.0,348.1824,1796.647,1922.923,1551.725,1392.524,1471.634,1880.948,1912.84,1884.924,1853.058,1837.827,1511.136,1396.83,1726.835,1297.848,1669.499,1572.09
208,0.0,10454.0,9.0,348.1824,16.71153,0.7793097,0.0,0.0,348.1824,1796.647,1922.923,1551.725,1392.524,1471.634,1880.948,1912.84,1884.924,1853.058,1837.827,1511.136,1396.83,1726.835,1297.848,1669.499,1572.09
209,0.0,299.0,6.0,134.8653,6.005181,0.728678,0.0,0.0,134.8653,309662.8,85131.92,519190.0,190080.0,300912.0,24162.44,216456.1,95753.91,282966.3,140911.2,224867.3,86043.46,437689.5,97848.8,498200.1,267770.7
209,0.0,310.0,6.0,134.8653,6.005181,0.7548854,0.0,0.0,134.8653,316026.1,99914.7,526325.8,203286.3,309951.4,33674.92,221475.3,102106.3,285713.5,146851.8,229033.5,93551.46,440781.5,104112.2,502664.1,275970.2
210,0.0,299.0,6.0,134.8653,6.005181,0.728678,0.0,0.0,134.8653,309662.8,85131.92,519190.0,190080.0,300912.0,24162.44,216456.1,95753.91,282966.3,140911.2,224867.3,86043.46,437689.5,97848.8,498200.1,267770.7
210,0.0,339.0,6.0,134.8653,6.005181,0.7662224,0.0,0.0,134.8653,316026.1,99914.7,526325.8,203286.3,309951.4,33674.92,221475.3,102106.3,285713.5,146851.8,229033.5,93551.46,440781.5,104112.2,502664.1,275970.2
211,0.0,309.0,16.0,348.1674,14.13948,0.843083,0.0,0.0,348.1674,532986.4,305133.0,498747.2,300475.3,406095.6,212408.3,462811.4,282184.9,463790.2,350579.1,393331.2,311414.7,392401.7,264103.8,27438.77,17438.18
211,0.0,379.0,16.0,348.1674,14.13948,0.8419206,0.0,0.0,348.1674,525063.7,297692.0,490306.7,294045.7,398518.0,205091.5,454441.5,275914.5,455276.2,342426.0,385866.3,304861.5,387266.3,262711.0,26929.8,17092.41
212,0.0,310.0,6.0,134.8653,6.005181,0.7548854,0.0,0.0,134.8653,316026.1,99914.7,526325.8,203286.3,309951.4,33674.92,221475.3,102106.3,285713.5,146851.8,229033.5,93551.46,440781.5,104112.2,502664.1,275970.2
212,0.0,339.0,6.0,134.8653,6.005181,0.7662224,0.0,0.0,134.8653,316026.1,99914.7,526325.8,203286.3,309951.4,33674.92,221475.3,102106.3,285713.5,146851.8,229033.5,93551.46,440781.5,104112.2,502664.1,275970.2
213,0.0,311.0,7.0,134.8652,5.576234,0.6773165,0.0,0.0,134.8652,48484.75,53463.81,56836.26,58103.54,38784.34,41435.78,44036.27,47108.1,39020.59,46074.7,35585.88,40549.48,37182.62,38291.18,39422.8,41583.02
213,0.0,340.0,6.0,134.8652,5.580047,0.6792207,0.0,0.0,134.8652,48484.75,53463.81,56836.26,58103.54,38784.34,41435.78,44036.27,47108.1,38618.12,46074.7,35585.88,40549.48,37182.62,38291.18,39422.8,41583.02
214,0.0,312.0,16.0,230.1482,16.76959,0.8319184,0.0,0.0,230.1482,12812.36,15671.97,14059.14,15761.65,14059.42,14035.54,14231.06,16950.49,12463.66,13087.79,13259.52,14160.35,12198.7,14244.12,14890.62,17662.18
214,0.0,2925.0,16.0,230.1482,16.76959,0.8320178,0.0,0.0,230.1482,12812.36,15671.97,14059.14,15761.65,14059.42,14035.54,14231.06,16950.49,12463.66,13087.79,13259.52,14160.35,12198.7,14244.12,14890.62,17662.18
215,0.0,313.0,16.0,165.0898,4.102552,0.8401189,0.0,0.0,165.0898,2098.968,1371.165,2730.127,1920.72,2874.456,1633.893,2466.641,1854.982,2372.171,2107.463,2455.112,1837.737,2453.082,1857.885,3039.793,2305.382
215,0.0,346.0,16.0,165.0895,4.102552,0.8401624,0.0,0.0,165.0895,2098.968,1371.165,2730.127,1920.72,2874.456,1633.893,2466.641,2005.025,2372.171,2107.463,2455.112,1837.737,2453.082,1857.885,3039.793,2305.382
216,0.0,314.0,11.0,214.1762,13.20464,0.821111,0.0,0.0,214.1762,1605.253,1465.523,687.5877,785.8714,563.3061,607.3752,1161.277,872.0505,1531.393,884.2571,879.3879,686.3713,2332.936,1100.206,964.4665,875.1935
216,0.0,12428.0,10.0,214.1762,13.22367,0.8206308,0.0,0.0,214.1762,1605.253,1465.523,790.4783,785.8714,563.3061,607.3752,1161.277,872.0505,1531.393,884.2571,879.3879,686.3713,2332.936,1100.206,964.4665,875.1935
217,0.0,321.0,3.0,132.8679,6.014713,0.7956135,0.0,0.0,132.8679,278044.3,111174.1,462411.4,164042.5,292067.2,31309.42,202513.6,148325.4,371824.6,241454.8,209369.0,224757.0,394117.0,215091.0,452144.4,177318.1
217,0.0,12869.0,4.0,132.8679,5.994696,0.8119978,0.0,0.0,132.8679,288921.6,128534.1,472352.7,178733.4,305438.5,49397.12,210552.9,158175.1,377711.1,250224.6,215736.2,234691.1,399126.7,223924.1,457786.0,187446.6
218,0.0,325.0,8.0,160.8421,6.003274,0.8533713,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
218,0.0,345.0,8.0,160.8421,6.003274,0.8525659,0.0,0.0,160.8421,400702.6,90474.65,324155.0,254321.0,413741.6,789.3514,443749.6,156798.8,277438.9,270716.8,406019.9,356948.0,311495.4,276259.3,249528.4,144766.0
219,0.0,326.0,16.0,165.0749,4.101598,0.8412663,0.0,0.0,165.0749,453222.5,329631.4,472280.4,356727.5,459171.5,309633.7,462456.2,321672.5,496526.5,362621.0,428665.3,343806.3,453382.1,349462.0,408535.0,335068.2
219,0.0,370.0,16.0,165.0748,4.101598,0.8409292,0.0,0.0,165.0748,452781.7,330037.8,472257.2,356727.5,458758.8,309698.0,462505.1,321640.1,496116.8,362985.5,428665.3,343806.3,452989.4,349462.0,408535.0,335068.2
220,0.0,332.0,16.0,165.0685,4.099692,0.8469556,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
220,0.0,336.0,16.0,165.0685,4.099692,0.8469099,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
221,0.0,332.0,16.0,165.0685,4.099692,0.8469556,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
221,0.0,3220.0,16.0,165.0685,4.099692,0.8474458,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
222,0.0,336.0,16.0,165.0685,4.099692,0.8469099,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
222,0.0,3220.0,16.0,165.0685,4.099692,0.8474458,0.0,0.0,165.0685,13242.43,11060.9,15224.5,12350.8,13514.7,9868.069,13555.86,9930.378,13589.25,11183.71,13273.23,10879.15,14298.55,10760.69,13026.74,11490.76
223,0.0,337.0,16.0,273.1246,16.09093,0.8266807,0.0,0.0,273.1246,401151.7,243729.2,424344.3,261666.1,391414.3,227163.7,408739.7,267597.0,415340.6,296110.2,362740.6,280601.8,429138.2,275071.5,178729.0,96391.84
223,0.0,432.0,16.0,273.1246,16.09093,0.8272049,0.0,0.0,273.1246,400629.8,243729.2,423879.6,261666.1,390871.5,227163.7,408288.0,267597.0,414889.1,296110.2,362552.7,280601.8,428735.4,275071.5,178729.0,96391.84
224,0.0,338.0,14.0,273.1246,15.56836,0.815984,0.0,0.0,273.1246,7753.665,2505.774,6791.383,2533.428,8018.202,2908.21,7883.287,3593.509,10527.72,3821.217,7693.027,5703.041,9831.114,4219.505,13367.76,5728.292
224,0.0,3743.0,16.0,273.1246,15.56836,0.8356864,0.0,0.0,273.1246,7753.665,2505.774,6791.383,2533.428,8018.202,2908.21,7883.287,3593.509,10798.23,3821.217,8025.719,5703.041,9831.114,4219.505,13367.76,5728.292
225,0.0,347.0,6.0,162.8391,6.025199,0.8547232,0.0,0.0,162.8391,280079.8,89046.71,302446.8,253382.0,408808.8,780.7432,426870.4,151005.3,395414.8,402944.8,403185.4,360673.6,305896.2,184414.0,234342.8,140920.1
225,0.0,417.0,6.0,162.8391,6.025199,0.8544272,0.0,0.0,162.8391,280079.8,89046.71,302446.8,253382.0,408808.8,780.7432,426870.4,151005.3,395414.8,402944.8,403185.4,360673.6,305896.2,184414.0,234342.8,140920.1
226,0.0,348.0,16.0,242.1402,16.53637,0.8338556,0.0,0.0,242.1402,372223.7,408365.1,386121.2,400529.4,375821.7,397805.9,383451.8,389415.1,355147.5,386729.8,356034.4,379933.9,367816.5,396224.8,399615.0,390592.0
226,0.0,353.0,16.0,242.1402,16.53637,0.8337725,0.0,0.0,242.1402,372424.2,408605.4,386376.2,400724.4,376074.2,398061.9,383624.3,389660.8,355304.3,386931.2,356272.8,380200.2,368090.3,396472.8,399834.7,390874.9
227,0.0,348.0,16.0,242.1402,16.53637,0.8338556,0.0,0.0,242.1402,372223.7,408365.1,386121.2,400529.4,375821.7,397805.9,383451.8,389415.1,355147.5,386729.8,356034.4,379933.9,367816.5,396224.8,399615.0,390592.0
227,0.0,358.0,16.0,242.1402,16.53637,0.8338043,0.0,0.0,242.1402,372335.9,408541.1,386318.7,400682.9,376001.2,397970.8,383536.4,389575.0,355247.5,386859.4,356182.9,380145.2,368049.5,396367.8,399796.2,390813.8
228,0.0,349.0,2.0,242.1397,16.03673,0.6219673,0.0,0.0,242.1397,3147.843,3406.889,2792.575,3171.073,4133.895,2537.919,3857.675,2335.596,3279.785,3347.654,3088.044,3254.329,2206.645,3411.606,2789.139,2823.08
228,0.0,354.0,2.0,242.1397,16.03673,0.6240901,0.0,0.0,242.1397,3348.424,3647.207,3028.519,3366.067,4383.231,2793.915,4030.175,2581.363,3434.024,3549.097,3309.602,3520.607,2461.148,3658.701,3008.815,3105.94
229,0.0,349.0,2.0,242.1397,16.03673,0.6219673,0.0,0.0,242.1397,3147.843,3406.889,2792.575,3171.073,4133.895,2537.919,3857.675,2335.596,3279.785,3347.654,3088.044,3254.329,2206.645,3411.606,2789.139,2823.08
229,0.0,359.0,2.0,242.1397,16.03673,0.6218204,0.0,0.0,242.1397,3260.057,3582.92,2975.339,3324.527,4311.149,2702.776,3942.263,2495.484,3378.098,3477.246,3226.018,3465.615,2423.147,3553.787,2970.341,3044.909
230,0.0,350.0,3.0,242.1399,15.58644,0.6698078,0.0,0.0,242.1399,4703.71,4248.045,4400.08,3753.454,4154.185,5523.038,4130.083,4213.745,3892.827,4436.717,3955.88,3289.197,3649.845,3989.964,3280.841,3988.663
230,0.0,355.0,2.0,242.1399,15.58644,0.6695689,0.0,0.0,242.1399,4904.292,4488.363,4655.023,3948.443,4406.687,5779.035,4302.583,4459.512,4049.616,4638.16,4194.313,3555.475,3923.734,4238.022,3500.517,4271.524
231,0.0,350.0,3.0,242.1399,15.58644,0.6698078,0.0,0.0,242.1399,4703.71,4248.045,4400.08,3753.454,4154.185,5523.038,4130.083,4213.745,3892.827,4436.717,3955.88,3289.197,3649.845,3989.964,3280.841,3988.663
231,0.0,360.0,2.0,242.1399,15.58644,0.6696196,0.0,0.0,242.1399,4815.925,4424.076,4597.561,3906.905,4333.69,5687.895,4214.671,4373.633,3992.766,4566.31,4104.363,3500.482,3882.839,4133.108,3462.043,4210.493
232,0.0,353.0,16.0,242.1402,16.53637,0.8337725,0.0,0.0,242.1402,372424.2,408605.4,386376.2,400724.4,376074.2,398061.9,383624.3,389660.8,355304.3,386931.2,356272.8,380200.2,368090.3,396472.8,399834.7,390874.9
232,0.0,358.0,16.0,242.1402,16.53637,0.8338043,0.0,0.0,242.1402,372335.9,408541.1,386318.7,400682.9,376001.2,397970.8,383536.4,389575.0,355247.5,386859.4,356182.9,380145.2,368049.5,396367.8,399796.2,390813.8
233,0.0,354.0,2.0,242.1397,16.03673,0.6240901,0.0,0.0,242.1397,3348.424,3647.207,3028.519,3366.067,4383.231,2793.915,4030.175,2581.363,3434.024,3549.097,3309.602,3520.607,2461.148,3658.701,3008.815,3105.94
233,0.0,359.0,2.0,242.1397,16.03673,0.6218204,0.0,0.0,242.1397,3260.057,3582.92,2975.339,3324.527,4311.149,2702.776,3942.263,2495.484,3378.098,3477.246,3226.018,3465.615,2423.147,3553.787,2970.341,3044.909
234,0.0,355.0,2.0,242.1399,15.58644,0.6695689,0.0,0.0,242.1399,4904.292,4488.363,4655.023,3948.443,4406.687,5779.035,4302.583,4459.512,4049.616,4638.16,4194.313,3555.475,3923.734,4238.022,3500.517,4271.524
234,0.0,360.0,2.0,242.1399,15.58644,0.6696196,0.0,0.0,242.1399,4815.925,4424.076,4597.561,3906.905,4333.69,5687.895,4214.671,4373.633,3992.766,4566.31,4104.363,3500.482,3882.839,4133.108,3462.043,4210.493
235,0.0,365.0,3.0,284.2233,15.02099,0.6440322,0.0,0.0,284.2233,16779.33,18459.4,16629.13,20130.13,16859.86,20151.47,17116.03,19975.6,16759.49,19827.3,18127.46,19587.89,17761.02,19723.8,16140.18,19134.26
235,0.0,2375.0,11.0,284.2233,15.02099,0.7649366,0.0,0.0,284.2233,17212.24,18871.7,17001.07,20539.08,17239.54,20518.08,17535.81,20329.09,17125.23,20218.89,18468.85,19925.03,18165.01,20163.05,16439.78,19508.76
236,0.0,366.0,0.0,284.2232,13.52164,0.4481096,0.0,0.0,284.2232,13884.04,15013.85,13621.77,17088.76,15292.26,16704.94,13020.9,15891.31,15474.99,15561.06,13598.92,11455.77,14599.27,15714.9,13991.09,15337.71
236,0.0,2374.0,4.0,284.2232,13.52164,0.7740746,0.0,0.0,284.2232,14316.88,15426.15,13960.69,17497.71,15671.22,17071.54,13439.12,16244.75,15838.2,15952.55,13938.63,11790.71,15000.2,16153.91,14276.68,15712.02
237,0.0,369.0,16.0,219.1067,11.26935,0.8372111,0.0,0.0,219.1067,347143.1,269668.0,351075.4,289963.6,329438.9,233768.9,345712.0,237441.0,372382.8,269833.4,321869.8,270990.0,376205.8,270622.6,346124.6,276612.8
237,0.0,377.0,16.0,219.1067,11.26935,0.8405477,0.0,0.0,219.1067,346553.8,269355.0,351075.4,289345.8,329438.9,233768.9,345712.0,237441.0,372382.8,269233.5,321408.0,270528.4,376205.8,270622.6,345550.8,276164.1
238,0.0,373.0,16.0,285.2634,16.61062,0.8201133,0.0,0.0,285.2634,319938.9,350196.1,344064.7,345532.2,324267.6,352793.8,338698.9,364913.1,324220.5,343302.3,319402.7,341354.8,343090.2,358291.2,363999.2,380270.9
238,0.0,381.0,16.0,285.2634,16.61062,0.8200583,0.0,0.0,285.2634,319343.8,349594.2,343574.3,344959.0,323777.8,352163.5,338287.3,364405.8,323760.7,342657.2,318928.4,340757.5,342520.8,357616.5,363312.3,379407.9
239,0.0,373.0,16.0,285.2634,16.61062,0.8201133,0.0,0.0,285.2634,319938.9,350196.1,344064.7,345532.2,324267.6,352793.8,338698.9,364913.1,324220.5,343302.3,319402.7,341354.8,343090.2,358291.2,363999.2,380270.9
239,0.0,13042.0,16.0,285.2634,16.61062,0.8201637,0.0,0.0,285.2634,319302.9,349568.5,344064.7,344914.3,324267.6,352793.8,338698.9,364913.1,324220.5,342643.5,318928.4,340838.2,343090.2,357749.5,363313.3,379167.5
240,0.0,380.0,16.0,148.0484,4.111131,0.8416995,0.0,0.0,148.0484,97153.96,64077.28,102327.1,69785.77,96928.0,60909.66,101925.5,63844.89,109962.9,77272.01,90915.09,69763.81,98542.91,66757.29,87686.05,62925.6
240,0.0,783.0,16.0,148.0484,4.111131,0.8416994,0.0,0.0,148.0484,97153.96,64077.28,102327.1,69785.77,96928.0,60909.66,101925.5,63844.89,109962.9,77272.01,90915.09,69763.81,98542.91,66757.29,87686.05,62925.6
241,0.0,380.0,16.0,148.0484,4.111131,0.8416995,0.0,0.0,148.0484,97153.96,64077.28,102327.1,69785.77,96928.0,60909.66,101925.5,63844.89,109962.9,77272.01,90915.09,69763.81,98542.91,66757.29,87686.05,62925.6
241,0.0,2467.0,16.0,148.0484,4.111131,0.840768,0.0,0.0,148.0484,91727.84,61380.27,98428.69,66043.82,92856.04,58051.4,98176.1,61149.11,106408.3,74603.71,86880.04,67506.88,94478.62,64442.36,83914.5,60239.09
242,0.0,381.0,16.0,285.2634,16.61062,0.8200583,0.0,0.0,285.2634,319343.8,349594.2,343574.3,344959.0,323777.8,352163.5,338287.3,364405.8,323760.7,342657.2,318928.4,340757.5,342520.8,357616.5,363312.3,379407.9
242,0.0,13042.0,16.0,285.2634,16.61062,0.8201637,0.0,0.0,285.2634,319302.9,349568.5,344064.7,344914.3,324267.6,352793.8,338698.9,364913.1,324220.5,342643.5,318928.4,340838.2,343090.2,357749.5,363313.3,379167.5
243,0.0,383.0,16.0,300.1065,11.27409,0.838405,0.0,0.0,300.1065,305818.4,293549.8,315947.4,316529.7,300377.7,267853.3,316928.9,257820.3,312574.5,289229.7,280196.5,277285.3,316977.6,310468.5,341212.3,336031.0
243,0.0,407.0,16.0,300.1065,11.27409,0.838401,0.0,0.0,300.1065,305818.4,293549.8,315947.4,316529.7,300377.7,267853.3,316928.9,257820.3,312574.5,289229.7,280196.5,277285.3,316977.6,310468.5,341212.3,336031.0
244,0.0,384.0,16.0,336.2916,17.57114,0.8314585,0.0,0.0,336.2916,252097.7,276001.6,261710.0,242859.3,249485.6,274306.0,257523.6,275422.1,243585.4,260556.2,252164.8,282915.2,290966.3,296268.5,304619.9,326956.8
244,0.0,428.0,16.0,336.2916,17.57114,0.8316017,0.0,0.0,336.2916,252097.7,276001.6,261239.8,242433.0,249029.8,273696.0,257064.6,274977.8,243130.3,260099.4,251753.2,282369.0,290400.8,295749.5,303977.3,326278.2
245,0.0,388.0,16.0,241.1058,14.47838,0.7802286,0.0,0.0,241.1058,297500.2,329941.0,285904.7,316032.3,293273.0,313586.5,285698.0,322897.4,270220.4,314456.4,279169.9,309942.7,287882.7,327418.8,299662.9,353814.6
245,0.0,12895.0,16.0,241.1058,14.47838,0.7920586,0.0,0.0,241.1058,288693.7,321121.1,282075.0,307358.5,288878.8,308509.1,283026.4,318179.8,265761.2,304854.0,273754.9,300185.8,283445.2,322052.7,290063.9,336997.0
246,0.0,395.0,16.0,574.1194,15.79111,0.8469533,0.0,0.0,574.1194,116889.4,41457.66,130395.9,67128.7,112873.3,41066.32,92315.62,62423.36,89697.31,92368.6,98575.73,119886.3,93213.62,77557.13,312132.8,156556.5
246,0.0,1065.0,16.0,574.1194,15.79111,0.8467803,0.0,0.0,574.1194,116889.4,41457.66,130395.9,67128.7,112873.3,41066.32,92315.62,62423.36,89697.31,92368.6,98575.73,119886.3,93213.62,77557.13,311448.3,156556.5
247,0.0,396.0,15.0,285.2552,16.54112,0.8251559,0.0,0.0,285.2552,13518.83,15113.84,13074.7,15941.5,14930.98,13353.73,13995.14,12697.79,13960.27,13318.07,12975.81,14377.63,13838.11,13882.11,13447.25,14229.78
247,0.0,2976.0,15.0,285.2552,16.54112,0.8266963,0.0,0.0,285.2552,13308.87,14751.61,12769.81,15647.09,14538.86,13086.4,13571.67,12352.92,13575.17,13034.46,12640.64,14083.72,13387.65,13529.66,13048.9,13788.2
248,0.0,399.0,15.0,134.8946,7.78846,0.8212541,0.0,0.0,134.8946,202342.5,90674.22,238806.5,112702.9,259946.4,91077.07,280274.1,120070.6,306648.6,164687.0,304777.1,153045.9,317364.1,138804.5,237060.8,69187.05
248,0.0,12905.0,15.0,134.8946,7.78846,0.8223252,0.0,0.0,134.8946,171399.9,82967.26,187698.1,102139.2,213904.6,80792.43,221048.2,107611.6,246558.6,143267.7,264861.3,138879.7,257459.2,127293.9,214961.5,66147.46
249,0.0,403.0,9.0,197.8079,6.003276,0.8514119,0.0,0.0,197.8079,290913.2,58778.66,311868.2,189981.6,288206.7,385.5932,306294.8,104805.6,192526.7,189684.8,285778.3,249436.0,213444.6,131307.5,167489.8,104219.2
