duplicate_id,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,expectedRtDiff,ppmDiff,parent,091215_240M,091215_240i,091215_120M,091215_120i,091215_45M,091215_45i,091215_15M,091215_15i,091215_5M,091215_5i,091215_3M,091215_3i,091215_1M,091215_1i,091215_0M,091215_0i
108,0.0,1124.0,13.0,337.2869,17.86337,0.7914901,0.0,0.0,337.2869,6999.582,7661.438,7939.295,6718.524,8817.558,7805.855,7347.021,6283.365,5742.691,6924.588,5696.414,6151.059,5834.898,5678.846,5932.493,6748.212
109,0.0,972.0,16.0,294.2444,16.91335,0.8306632,0.0,0.0,294.2444,32327.18,32878.64,30931.05,34066.01,31728.88,33846.13,36682.94,33947.39,31783.85,33808.37,29716.69,32902.14,30112.19,34703.14,35260.78,37668.25
109,0.0,1048.0,16.0,294.2444,16.91335,0.831391,0.0,0.0,294.2444,31972.26,32878.64,30931.05,33700.89,31728.88,33435.93,36682.94,33606.07,31438.24,33484.27,29716.69,32902.14,30112.19,34284.94,34762.95,37589.99
110,0.0,997.0,16.0,121.0296,14.57929,0.8260999,0.0,0.0,121.0296,27616.21,28750.05,27097.09,27265.79,29045.65,27926.28,25577.15,26988.66,25708.99,25017.62,24783.3,23706.92,22659.88,23518.07,26615.71,27030.91
110,0.0,1118.0,16.0,121.0296,14.57929,0.8269682,0.0,0.0,121.0296,27687.03,28809.73,27196.23,27321.77,29181.15,28069.69,25815.24,27107.58,25809.35,25163.67,24847.8,23746.08,22740.13,23763.28,26567.45,27077.76
111,0.0,997.0,16.0,121.0296,14.57929,0.8260999,0.0,0.0,121.0296,27616.21,28750.05,27097.09,27265.79,29045.65,27926.28,25577.15,26988.66,25708.99,25017.62,24783.3,23706.92,22659.88,23518.07,26615.71,27030.91
111,0.0,1166.0,16.0,121.0296,14.57929,0.8254706,0.0,0.0,121.0296,27708.52,28766.98,27177.17,27291.65,29110.41,27896.44,25580.0,27013.09,25760.34,25092.59,24842.49,23729.09,22709.74,23508.09,26632.2,27019.03
112,0.0,998.0,16.0,121.0296,14.8525,0.7495495,0.0,0.0,121.0296,29831.97,28531.17,32423.42,26536.75,32649.69,27889.65,31314.53,26237.44,31617.96,24857.2,29835.12,29298.96,29439.3,26143.77,24826.22,26548.36
112,0.0,1119.0,16.0,121.0296,14.8525,0.7589251,0.0,0.0,121.0296,29902.8,28590.85,32522.55,26592.74,32785.19,28033.05,31552.62,26356.36,31718.32,25003.26,29899.62,29338.13,29519.55,26388.98,24777.96,26595.21
113,0.0,998.0,16.0,121.0296,14.8525,0.7495495,0.0,0.0,121.0296,29831.97,28531.17,32423.42,26536.75,32649.69,27889.65,31314.53,26237.44,31617.96,24857.2,29835.12,29298.96,29439.3,26143.77,24826.22,26548.36
113,0.0,1167.0,16.0,121.0296,14.8525,0.7425262,0.0,0.0,121.0296,29924.28,28548.1,32503.49,26562.61,32714.45,27859.8,31317.38,26261.87,31669.3,24932.18,29894.31,29321.14,29489.16,26133.79,24842.71,26536.49
114,0.0,999.0,0.0,121.0296,12.0347,0.3451429,0.0,0.0,121.0296,2209.297,2144.318,2423.348,1494.455,3309.223,1693.051,3626.967,2505.968,4180.914,3118.074,3308.344,2176.891,4856.093,2928.067,15282.88,6478.625
114,0.0,1168.0,0.0,121.0296,12.0347,0.3402084,0.0,0.0,121.0296,2301.605,2161.248,2503.418,1520.315,3373.986,1663.205,3629.816,2530.397,4232.255,3193.052,3367.312,2199.07,4905.951,2918.086,15299.36,6466.752
115,0.0,1000.0,1.0,121.0296,15.96912,0.5171516,0.0,0.0,121.0296,1686.528,3080.497,2921.773,3377.113,2551.657,3068.246,3100.008,2920.908,2215.396,2322.036,2214.455,2238.416,2225.218,2415.758,2715.862,3638.017
115,0.0,1120.0,1.0,121.0296,15.96912,0.5286412,0.0,0.0,121.0296,1753.759,3140.176,3008.865,3433.099,2687.134,3211.618,3280.456,3039.253,2310.672,2468.068,2278.938,2277.583,2305.381,2660.706,2667.6,3684.867
116,0.0,1023.0,2.0,381.0094,4.84797,0.5440969,0.0,0.0,381.0094,19887.79,25093.89,20034.58,22913.12,17970.06,24036.66,20713.85,24162.39,17453.79,22854.19,20122.67,21925.89,18754.91,22031.62,20675.58,24238.79
116,0.0,1099.0,1.0,381.0094,4.84797,0.5136072,0.0,0.0,381.0094,19887.79,25093.89,20034.58,22913.12,17970.06,24005.08,20713.85,24162.39,17453.79,22854.19,20122.67,21925.89,18754.91,22031.62,20675.58,24238.79
117,0.0,1089.0,16.0,170.0824,14.98197,0.8252597,0.0,0.0,170.0824,21981.26,30346.63,22834.51,30185.88,21650.34,27872.95,21401.61,33092.29,21086.92,28690.2,20920.31,28594.01,22454.61,29939.24,26918.23,35640.41
117,0.0,1463.0,16.0,170.0824,14.98197,0.8265792,0.0,0.0,170.0824,21953.45,30246.34,22607.83,29994.56,21527.84,27714.01,21276.14,33092.29,20951.88,28571.75,20805.92,28366.99,22299.3,29687.77,26801.13,35477.53
118,0.0,1114.0,16.0,342.2659,18.81629,0.8450075,0.0,0.0,342.2659,9747.757,8772.537,9258.603,8847.512,8123.973,10937.83,8445.413,9599.49,6724.375,8875.379,8019.329,13042.44,9304.013,14301.6,16031.17,32978.43
118,0.0,2104.0,16.0,342.2659,18.81629,0.8456046,0.0,0.0,342.2659,9747.757,8772.537,9258.603,8847.512,8123.973,10937.83,8445.413,9599.49,6724.375,8875.379,8019.329,13042.44,9304.013,14301.6,16031.17,33389.93
119,0.0,1117.0,16.0,296.2238,18.16705,0.8233934,0.0,0.0,296.2238,24382.3,24725.17,22610.38,24392.53,22643.52,25195.01,22422.63,25376.06,20429.54,22727.01,19537.7,18354.92,19547.58,20781.68,20955.24,23510.56
119,0.0,1407.0,16.0,296.2238,18.16705,0.8304501,0.0,0.0,296.2238,24287.89,24542.44,22500.26,24308.72,22354.05,24920.79,22138.2,25174.8,20270.89,22533.86,19394.15,18247.24,19388.5,20598.69,20814.21,23396.24
120,0.0,1118.0,16.0,121.0296,14.57929,0.8269682,0.0,0.0,121.0296,27687.03,28809.73,27196.23,27321.77,29181.15,28069.69,25815.24,27107.58,25809.35,25163.67,24847.8,23746.08,22740.13,23763.28,26567.45,27077.76
120,0.0,1166.0,16.0,121.0296,14.57929,0.8254706,0.0,0.0,121.0296,27708.52,28766.98,27177.17,27291.65,29110.41,27896.44,25580.0,27013.09,25760.34,25092.59,24842.49,23729.09,22709.74,23508.09,26632.2,27019.03
121,0.0,1119.0,16.0,121.0296,14.8525,0.7589251,0.0,0.0,121.0296,29902.8,28590.85,32522.55,26592.74,32785.19,28033.05,31552.62,26356.36,31718.32,25003.26,29899.62,29338.13,29519.55,26388.98,24777.96,26595.21
121,0.0,1167.0,16.0,121.0296,14.8525,0.7425262,0.0,0.0,121.0296,29924.28,28548.1,32503.49,26562.61,32714.45,27859.8,31317.38,26261.87,31669.3,24932.18,29894.31,29321.14,29489.16,26133.79,24842.71,26536.49
122,0.0,1163.0,16.0,526.9257,15.19043,0.8276739,0.0,0.0,526.9257,6266.569,9756.215,7658.837,12079.24,9880.574,29941.48,7424.773,11119.36,7856.479,14348.16,10221.41,24238.94,8666.404,16392.11,8137.8,19331.64
122,0.0,3603.0,16.0,526.9256,15.19043,0.8311884,0.0,0.0,526.9256,5698.998,9434.155,7063.344,11467.79,9428.891,28689.32,6723.946,10184.88,7289.321,13455.57,9900.708,23218.9,7555.543,14875.02,7581.289,18125.54
123,0.0,1175.0,16.0,686.1001,14.16898,0.8456652,0.0,0.0,686.1001,5455.687,8124.319,6861.726,9229.571,17972.5,14310.06,18280.29,12711.26,20585.44,15474.01,30942.72,23099.47,18126.04,15552.39,10625.47,12303.64
123,0.0,1411.0,16.0,686.1001,14.16898,0.8456652,0.0,0.0,686.1001,5455.687,8124.319,6861.726,9229.571,17972.5,14310.06,18280.29,12711.26,20585.44,15474.01,30942.72,23099.47,18126.04,15552.39,10625.47,12303.64
124,0.0,1180.0,16.0,295.2034,17.73106,0.8187241,0.0,0.0,295.2034,26979.49,27077.06,27930.11,26767.16,27046.21,28448.86,27786.34,26667.62,24606.37,24215.48,24600.17,27667.32,26392.18,25686.49,26020.99,25025.38
124,0.0,1234.0,16.0,295.2034,17.73106,0.8195907,0.0,0.0,295.2034,26691.39,26675.23,27299.4,26374.84,26575.77,27850.42,27130.54,26179.39,24125.46,23874.7,24154.53,27253.58,25795.83,25091.01,25526.31,24600.94
125,0.0,1181.0,16.0,295.2033,17.05617,0.8244352,0.0,0.0,295.2033,14003.3,16210.45,14020.19,15036.13,14021.06,15881.93,13625.53,16268.96,13018.13,14742.95,12704.38,13392.8,13580.08,14327.41,15194.18,14441.6
125,0.0,1235.0,16.0,295.2033,17.05617,0.8248143,0.0,0.0,295.2033,13715.2,15808.61,13389.47,14643.82,13550.61,15283.49,12969.72,15780.73,12537.2,14402.17,12258.73,12979.06,12983.74,13731.92,14699.5,14017.16
126,0.0,1186.0,16.0,418.2949,17.57116,0.8350799,0.0,0.0,418.2949,22242.76,23242.83,22794.7,23047.93,22782.93,25324.58,22854.12,23491.02,22186.66,23500.33,20320.09,23093.49,23531.46,22782.26,22733.12,26855.84
126,0.0,4989.0,16.0,418.2949,17.57116,0.83343,0.0,0.0,418.2949,22242.76,23242.83,22794.7,23047.93,22782.93,25324.58,22854.12,23491.02,22186.66,23500.33,20320.09,23048.59,23424.19,22649.85,22279.47,26700.29
127,0.0,1205.0,16.0,283.2114,17.70347,0.8283017,0.0,0.0,283.2114,25604.06,27834.21,28739.46,29045.81,25094.21,27134.44,26299.09,28833.67,23111.52,24921.06,25460.77,23767.06,25514.33,26549.58,25703.27,28588.26
127,0.0,1263.0,16.0,283.2114,17.70347,0.8287046,0.0,0.0,283.2114,25494.91,27759.45,28519.21,28915.57,24958.23,26917.3,26067.11,28686.84,22989.13,24827.19,25341.22,23719.29,25412.08,26429.76,25596.25,28521.85
128,0.0,1206.0,16.0,283.2115,17.07425,0.7990624,0.0,0.0,283.2115,6134.741,6395.552,6364.242,6622.652,6213.882,8287.677,5730.892,5679.799,5419.0,5906.424,5444.365,6441.292,6202.619,6413.398,6345.748,6863.608
128,0.0,1264.0,16.0,283.2115,17.07425,0.8036586,0.0,0.0,283.2115,6029.745,6321.146,6153.38,6492.76,6080.866,8074.299,5508.238,5533.072,5297.915,5814.25,5326.797,6393.524,6100.86,6295.418,6239.22,6799.729
129,0.0,1232.0,16.0,164.0565,4.100647,0.8477961,0.0,0.0,164.0565,18836.3,12845.61,24066.93,16909.53,22916.26,17268.89,21357.59,15189.91,17884.39,17256.71,19184.99,15603.3,23451.58,18257.98,29826.49,19013.29
129,0.0,3493.0,14.0,164.0565,4.102553,0.8186971,0.0,0.0,164.0565,18836.3,12845.61,24066.93,16909.53,22916.26,17268.89,21054.08,15189.91,17884.39,17256.71,19184.99,15603.3,23451.58,18257.98,29826.49,19013.29
130,0.0,1274.0,16.0,727.1931,16.1052,0.8487465,0.0,0.0,727.1931,17042.72,12854.88,27292.89,11880.49,23400.52,13852.04,24811.63,17705.88,25661.49,15626.7,20565.41,14613.31,24958.23,16425.13,6882.479,3901.078
130,0.0,5882.0,16.0,727.1931,16.1052,0.8486347,0.0,0.0,727.1931,17042.72,12854.88,27292.89,11880.49,23400.52,13852.04,24811.63,17705.88,25661.49,15626.7,20565.41,14613.31,24958.23,16425.13,6882.479,3901.078
131,0.0,1282.0,13.0,340.2866,18.95624,0.7506015,0.0,0.0,340.2866,5725.555,6478.747,5425.087,6018.279,5416.105,5675.788,5073.498,6205.161,4965.867,5497.087,5994.543,8700.478,7083.68,13012.45,12285.66,24121.71
131,0.0,3676.0,15.0,340.2866,18.95624,0.8415319,0.0,0.0,340.2866,6183.008,7073.372,5753.996,6593.744,5784.089,6128.054,5303.406,6616.78,5358.098,5976.306,6408.557,9237.159,7610.729,13562.12,12928.26,25056.66
132,0.0,1301.0,15.0,387.0999,16.18993,0.844897,0.0,0.0,387.0999,11571.3,4063.045,11978.28,3319.358,10247.89,5489.909,15619.79,11780.81,13164.95,11396.23,9497.329,5099.582,7792.449,8209.471,23993.72,15383.01
132,0.0,1377.0,15.0,387.0999,16.18993,0.844897,0.0,0.0,387.0999,11571.3,4063.045,11978.28,3319.358,10247.89,5489.909,15619.79,11780.81,13164.95,11396.23,9497.329,5099.582,7792.449,8209.471,23993.72,15383.01
133,0.0,1321.0,8.0,352.2503,17.75582,0.796657,0.0,0.0,352.2503,7874.68,10330.36,8971.284,10852.32,10816.78,10192.68,10407.42,9955.321,8432.46,10230.01,8812.917,11450.16,10098.58,12873.89,10501.92,11061.97
133,0.0,2179.0,12.0,352.2503,17.75582,0.8179095,0.0,0.0,352.2503,7796.197,10286.92,8750.584,10848.52,10786.96,10146.61,10328.63,9933.537,8342.636,10230.01,8735.848,11450.16,10010.93,12828.59,10513.97,11061.97
134,0.0,1323.0,16.0,558.9004,15.33704,0.7659262,0.0,0.0,558.9004,15389.11,11809.02,13579.43,15948.91,26395.93,26319.51,24286.41,18497.52,23260.83,21014.73,25536.66,24631.13,22504.43,19630.47,23183.47,17860.79
134,0.0,1697.0,16.0,558.9004,15.33704,0.7731368,0.0,0.0,558.9004,15142.13,11604.5,13339.33,15634.32,25986.79,26122.99,23992.65,18207.8,23085.91,20747.15,25243.73,24308.66,22306.71,19368.43,22923.93,17803.52
135,0.0,1350.0,16.0,405.2535,18.40788,0.8204268,0.0,0.0,405.2535,21259.09,22485.24,21229.13,22340.83,21894.92,23100.49,21097.64,21465.16,17922.15,19104.4,16261.05,12649.83,9866.097,9801.739,10632.27,12014.92
135,0.0,1582.0,16.0,405.2535,18.40788,0.8217624,0.0,0.0,405.2535,21205.31,22411.19,20929.37,22336.08,21532.32,22758.49,20769.49,21325.13,17790.09,19054.14,16238.42,12649.83,9746.762,9650.263,10139.86,11909.66
136,0.0,1351.0,12.0,405.2534,18.68873,0.7897865,0.0,0.0,405.2534,6859.715,7329.934,6983.266,5986.715,6172.231,6265.428,5697.893,6061.191,4406.973,5245.243,4765.126,4537.989,2884.161,3294.344,3251.999,5189.273
136,0.0,1583.0,11.0,405.2534,18.68873,0.7699653,0.0,0.0,405.2534,6806.035,7257.159,6684.75,5982.004,5816.163,5925.511,5374.552,5922.691,4277.204,5195.169,4742.591,4537.989,2772.679,3145.838,2766.206,5084.568
137,0.0,1356.0,16.0,942.335,16.2327,0.8483266,0.0,0.0,942.335,16966.78,8157.509,19848.74,7779.775,17520.25,5083.732,20230.51,6907.244,16288.02,12098.36,20564.61,11597.45,20968.7,11396.13,23833.63,14015.16
137,0.0,2056.0,16.0,942.3361,16.2327,0.8483226,0.0,0.0,942.3361,16966.78,8157.509,19848.74,8008.023,17520.25,5298.186,20230.51,6907.244,16288.02,12098.36,20564.61,11597.45,20968.7,11396.13,23833.63,14015.16
138,0.0,1358.0,1.0,281.2492,18.96859,0.5642033,0.0,0.0,281.2492,1339.715,1622.307,1471.183,2093.829,1301.218,1998.678,1879.621,1690.783,1733.161,2017.018,1644.376,5103.545,3320.231,3611.573,4037.84,4529.085
138,0.0,3744.0,1.0,281.2492,18.96859,0.6562544,0.0,0.0,281.2492,1177.363,1447.917,1213.547,1987.155,1077.443,1914.004,1700.435,1631.808,1611.062,1934.911,1612.041,5095.762,3255.463,3680.652,4309.184,4434.383
139,0.0,1360.0,16.0,238.1089,16.69346,0.7986174,0.0,0.0,238.1089,21109.5,22400.02,20902.45,20877.65,22118.52,19621.31,20459.48,20827.45,18019.89,20628.87,19989.49,19295.83,19573.08,18541.0,18693.51,17802.14
139,0.0,1523.0,16.0,238.1089,16.69346,0.7982779,0.0,0.0,238.1089,21150.53,22426.84,20902.45,20889.39,22120.2,19676.17,20524.19,20856.65,18018.57,20684.24,19980.05,19289.16,19608.8,18652.47,18731.13,17802.14
140,0.0,1361.0,15.0,238.1088,16.35166,0.7997649,0.0,0.0,238.1088,12549.66,11579.97,13387.67,11856.42,14315.61,11344.74,13847.67,11223.29,13503.89,9852.499,12366.05,10763.09,12401.93,9560.782,12740.97,9965.702
140,0.0,1524.0,15.0,238.1088,16.35166,0.7995912,0.0,0.0,238.1088,12590.69,11606.79,13387.67,11868.16,14317.29,11399.6,13912.38,11252.49,13502.56,9907.868,12356.62,10756.42,12437.65,9672.247,12778.6,9965.702
141,0.0,1362.0,6.0,238.1086,15.36084,0.7663788,0.0,0.0,238.1086,4910.058,6027.406,5898.57,5668.994,3503.206,3428.766,3666.533,7096.851,3778.776,5976.636,3273.63,3651.881,6146.904,5756.827,4603.644,6069.824
141,0.0,1525.0,6.0,238.1086,15.36084,0.7660263,0.0,0.0,238.1086,4950.644,6054.225,5898.57,5680.738,3504.885,3483.617,3731.189,7126.049,3777.469,6031.255,3264.194,3645.21,6182.596,5868.276,4641.266,6069.824
142,0.0,1363.0,0.0,238.1086,15.63213,0.4947199,0.0,0.0,238.1086,2888.314,4111.735,3723.212,2592.215,3146.926,3055.083,3353.242,3312.541,2470.837,2595.373,3103.165,2514.657,3458.317,2766.007,2663.787,2457.215
142,0.0,1526.0,0.0,238.1086,15.63213,0.4943636,0.0,0.0,238.1086,2929.342,4138.557,3723.212,2603.958,3148.605,3106.06,3417.954,3341.743,2469.513,2650.742,3093.729,2507.981,3494.041,2877.472,2701.415,2457.215
143,0.0,1364.0,14.0,373.2795,18.53165,0.7108046,0.0,0.0,373.2795,10323.94,13824.75,12131.88,12660.6,10139.16,11853.5,9969.69,11823.07,10337.47,11305.23,12561.93,17374.03,15634.8,21011.52,21504.77,24494.68
143,0.0,1581.0,14.0,373.2797,18.53165,0.7038063,0.0,0.0,373.2797,9950.598,13459.4,12131.88,12303.77,10139.16,11473.5,9614.095,11448.42,10337.47,10931.7,12243.63,16894.8,15146.54,20458.51,20927.24,23736.94
144,0.0,1427.0,15.0,228.1244,16.28599,0.8285379,0.0,0.0,228.1244,15197.48,23133.68,12454.55,20301.88,13969.87,22626.17,13637.03,19724.88,11753.5,18240.94,10421.18,19293.87,10394.26,19125.55,10092.8,17051.48
144,0.0,1551.0,15.0,228.1244,16.28599,0.83124,0.0,0.0,228.1244,15202.13,23188.75,12612.09,20325.71,14080.34,22719.49,13745.29,19856.49,11870.0,18393.26,10521.71,19422.29,10397.68,19324.92,10112.7,17137.97
145,0.0,1428.0,8.0,228.1243,15.92724,0.7411966,0.0,0.0,228.1243,4221.768,5327.244,4458.272,4942.454,5260.96,4153.357,3920.81,4445.682,3695.767,4072.963,3608.656,4420.099,3825.768,3693.4,4357.88,3443.953
145,0.0,1552.0,9.0,228.1243,15.92724,0.7407603,0.0,0.0,228.1243,4226.412,5382.312,4615.683,4966.274,5371.435,4246.659,4029.069,4577.303,3812.273,4225.228,3709.229,4548.523,3829.19,3892.665,4377.774,3530.445
146,0.0,1453.0,15.0,164.0415,4.106362,0.8395139,0.0,0.0,164.0415,5200.046,4743.227,4501.906,3858.784,4268.755,2143.622,5692.349,3426.289,4992.725,4125.375,3874.883,3530.88,4678.786,3137.366,3574.256,3305.941
146,0.0,4001.0,15.0,164.0416,4.106362,0.8412797,0.0,0.0,164.0416,5200.046,4743.227,4501.906,3858.784,4268.755,2143.622,5692.349,3426.289,4992.725,4125.375,3874.883,3530.88,4678.786,3137.366,3574.256,3305.941
147,0.0,1454.0,16.0,218.0855,11.27506,0.8476705,0.0,0.0,218.0855,5942.5,5987.57,11410.07,9075.023,11820.65,5430.059,13028.79,8948.44,12262.19,8435.589,14848.55,10109.27,9174.567,7469.126,12920.54,9348.33
147,0.0,2082.0,16.0,218.0855,11.27506,0.8476705,0.0,0.0,218.0855,5942.5,5987.57,11410.07,9075.023,11820.65,5430.059,13028.79,8948.44,12262.19,8435.589,14848.55,10109.27,9174.567,7469.126,12920.54,9348.33
148,0.0,1454.0,16.0,218.0855,11.27506,0.8476705,0.0,0.0,218.0855,5942.5,5987.57,11410.07,9075.023,11820.65,5430.059,13028.79,8948.44,12262.19,8435.589,14848.55,10109.27,9174.567,7469.126,12920.54,9348.33
148,0.0,2296.0,16.0,218.0855,11.27506,0.8476705,0.0,0.0,218.0855,5942.5,5987.57,11410.07,9075.023,11820.65,5430.059,13028.79,8948.44,12262.19,8435.589,14848.55,10109.27,9174.567,7469.126,12920.54,9348.33
149,0.0,1495.0,12.0,373.067,15.72827,0.8470242,0.0,0.0,373.067,7068.053,3567.495,5599.67,3854.227,7292.993,2817.999,7346.893,3676.561,7652.631,3950.861,7011.58,4023.88,8381.888,3641.588,3825.6,2167.348
149,0.0,2938.0,12.0,373.067,15.72827,0.8469965,0.0,0.0,373.067,7068.053,3567.495,5599.67,3854.227,7292.993,2817.999,7346.893,3676.561,7652.631,3950.861,7011.58,4023.88,8381.888,3641.588,3825.6,2167.348
150,0.0,1496.0,15.0,353.0971,16.2327,0.8465751,0.0,0.0,353.0971,11496.04,10271.06,12871.28,10505.3,11810.16,8636.048,17823.65,12355.31,19896.23,16114.72,9714.44,13107.54,14517.5,11339.02,12250.52,10636.83
150,0.0,1533.0,15.0,353.097,16.2327,0.8465751,0.0,0.0,353.097,11496.04,10271.06,12871.28,10505.3,11810.16,8636.048,17823.65,12355.31,19896.23,16114.72,9714.44,13107.54,14517.5,11339.02,12250.52,10636.83
151,0.0,1502.0,16.0,652.8007,6.190838,0.8474597,0.0,0.0,652.8007,19723.93,18011.56,22370.14,20221.3,19151.41,14707.36,18544.54,15268.81,20076.36,18310.25,18006.21,18231.87,20418.75,16873.83,21818.31,20712.96
151,0.0,1898.0,16.0,652.8007,6.190838,0.8474597,0.0,0.0,652.8007,19723.93,18011.56,22370.14,20221.3,19151.41,14707.36,18544.54,15268.81,20076.36,18310.25,18006.21,18231.87,20418.75,16873.83,21818.31,20712.96
152,0.0,1505.0,0.0,254.2494,19.04096,0.4620056,0.0,0.0,254.2494,4954.971,3497.106,1306.723,5009.342,2143.782,1678.698,2478.981,1590.283,2319.642,5669.492,4016.152,5924.512,2816.619,3519.337,9419.581,13103.76
152,0.0,3812.0,3.0,254.2494,19.05619,0.7014023,0.0,0.0,254.2494,5169.906,3674.652,1306.723,5251.518,2143.782,1678.698,2120.926,1726.095,2319.642,5669.492,4016.152,6217.674,3018.809,3924.637,9942.993,13529.76
153,0.0,1512.0,16.0,224.1293,14.70591,0.8280114,0.0,0.0,224.1293,19643.19,19685.87,18250.75,19278.22,19860.79,22068.16,18671.38,20750.34,19480.33,19987.31,18961.65,18429.51,16699.13,19530.76,19495.53,20172.22
153,0.0,1614.0,15.0,224.1293,14.70591,0.8274077,0.0,0.0,224.1293,19444.86,19432.0,17769.31,18876.64,19600.38,21690.76,18131.09,20322.58,19077.0,19413.75,18541.18,18081.17,16252.36,19122.35,19264.25,19804.3
154,0.0,1528.0,15.0,356.2815,17.80913,0.8270922,0.0,0.0,356.2815,13595.07,14934.57,13306.08,13258.85,12992.85,16354.86,11998.77,14791.79,10038.38,11410.64,10672.97,15470.86,16142.12,17941.6,20373.33,17801.84
154,0.0,1782.0,16.0,356.2815,17.80913,0.8327743,0.0,0.0,356.2815,13500.56,14929.12,13125.03,13196.33,12819.98,16261.63,11815.7,14756.06,9964.796,11389.78,10655.26,15428.14,15873.75,17712.7,20184.91,17677.23
155,0.0,1529.0,14.0,356.2816,18.38124,0.7473558,0.0,0.0,356.2816,5091.855,5501.938,6041.349,5218.84,4638.027,5606.625,4845.206,5736.274,4339.327,5059.462,5033.11,6330.929,7460.875,10138.0,11099.45,19821.81
155,0.0,3343.0,15.0,356.2816,18.38124,0.8198482,0.0,0.0,356.2816,5627.47,6093.287,6510.811,5805.959,5112.957,6210.533,5310.016,6304.114,4777.231,5722.561,5597.721,7125.504,8009.664,10916.05,11905.32,20664.22
156,0.0,1531.0,11.0,356.2816,18.74204,0.7578457,0.0,0.0,356.2816,4756.905,4480.502,4512.667,4696.245,4451.474,4635.774,3717.613,4064.469,4444.808,3796.809,3175.68,7680.799,5538.375,9088.445,6344.055,10818.62
156,0.0,3344.0,15.0,356.2816,18.74204,0.7995236,0.0,0.0,356.2816,5302.506,5079.884,4982.192,5288.985,4927.71,5239.902,4188.737,4634.445,4882.788,4468.915,3742.729,8508.257,6106.299,9866.538,7149.926,11661.02
157,0.0,1557.0,5.0,128.0454,7.594976,0.7812489,0.0,0.0,128.0454,5122.122,5257.221,9089.101,4534.5,6797.154,4973.603,10494.4,6111.344,21812.55,8432.852,6486.277,4180.006,11953.34,7039.582,6215.585,4061.459
157,0.0,2747.0,6.0,128.0453,7.594976,0.7947996,0.0,0.0,128.0453,5427.275,5257.221,9660.868,4534.5,7365.298,5408.684,11053.49,6775.742,22276.04,8807.434,7030.691,4394.768,12527.15,7421.868,6215.585,4061.459
158,0.0,1572.0,16.0,346.0561,11.57588,0.8480144,0.0,0.0,346.0561,8642.915,6491.914,7099.648,6286.13,9783.673,12265.07,13885.67,8110.595,13368.11,14948.49,20630.83,17323.81,14152.06,14789.7,15134.43,13892.73
158,0.0,2106.0,16.0,346.0561,11.57588,0.8150177,0.0,0.0,346.0561,8609.347,6124.041,6653.79,6129.782,9184.862,12100.51,13508.69,7572.797,12723.41,14817.41,20411.62,17091.41,13653.69,14161.56,14600.75,13776.74
159,0.0,1586.0,12.0,762.18,15.95486,0.8442709,0.0,0.0,762.18,2738.749,11822.54,3916.904,9474.281,2637.154,9415.692,2009.703,4133.802,1900.183,7726.361,1898.799,9870.631,1218.387,7174.311,6343.869,18122.03
159,0.0,4360.0,12.0,762.1797,15.95486,0.8440145,0.0,0.0,762.1797,2738.749,11822.54,3916.904,9474.281,2637.154,9415.692,2009.703,4133.802,1900.183,7726.361,1898.799,9870.631,1088.063,7174.311,6343.869,18122.03
160,0.0,1612.0,16.0,353.0018,16.2327,0.8472008,0.0,0.0,353.0018,11534.8,10931.42,12233.48,9894.743,12929.18,9550.873,16685.7,12359.78,18364.9,15802.42,11168.57,12655.33,13821.62,10527.4,13222.63,10224.04
160,0.0,2030.0,16.0,353.0017,16.2327,0.8472008,0.0,0.0,353.0017,11534.8,10931.42,12227.83,9894.743,12929.18,9550.873,16685.7,12359.78,18364.9,15802.42,11168.57,12655.33,13821.62,10527.4,13222.63,10224.04
161,0.0,1623.0,15.0,353.0127,16.22986,0.8474733,0.0,0.0,353.0127,5529.747,3813.12,12162.66,9840.657,14577.26,6762.777,13551.25,9595.579,14097.89,11684.33,8437.401,7102.541,11630.59,6251.505,13478.0,7584.293
161,0.0,2503.0,15.0,353.0126,16.22986,0.8472935,0.0,0.0,353.0126,5529.747,3813.12,12162.66,9840.657,14577.26,6762.777,13551.25,9595.579,14097.89,11684.33,8437.401,7102.541,11630.59,6251.505,13478.0,7584.293
162,0.0,1627.0,16.0,241.2178,18.3565,0.8329062,0.0,0.0,241.2178,16476.48,18645.58,14181.45,17400.1,16467.5,17052.42,17997.17,17676.89,16993.43,18523.04,13596.59,16616.21,15172.76,20369.65,18289.25,18491.71
162,0.0,1702.0,16.0,241.2178,18.3565,0.8324419,0.0,0.0,241.2178,15952.76,18412.67,14006.14,17265.91,16301.57,16939.74,17864.41,17099.81,16718.36,18210.94,13360.05,16455.96,15132.74,20240.47,18230.92,18103.75
163,0.0,1658.0,1.0,422.2934,18.95242,0.5376265,0.0,0.0,422.2934,17439.9,16445.42,18058.03,19307.81,15545.52,12172.66,18905.08,17802.72,14573.25,11733.74,14077.92,7422.892,7236.355,3795.671,5479.596,4541.7
163,0.0,3326.0,2.0,422.2936,18.95812,0.6628337,0.0,0.0,422.2936,17929.58,16930.67,18058.03,19722.95,15545.52,12172.66,18905.08,17802.72,14984.86,12161.59,14472.53,8416.888,8225.715,4370.158,6092.605,3641.406
